0,0,0,0,0
4.4e-06,0,0,0,0
8.8e-06,0,0,0,1
1.32e-05,0,1,0,0
1.76e-05,0,1,3,0
2.2e-05,3,1,0,-2
2.64e-05,3,-1,0,0
3.08e-05,3,-1,0,-4
3.52e-05,3,-5,0,0
3.959999999999999e-05,3,-5,4,0
4.399999999999999e-05,7,-5,0,5
4.839999999999999e-05,7,0,0,0
5.279999999999999e-05,7,0,3,0
5.719999999999999e-05,10,0,0,3
6.159999999999999e-05,10,3,0,0
6.599999999999999e-05,10,3,-3,0
7.039999999999999e-05,7,3,0,-4
7.479999999999999e-05,7,-1,0,0
7.919999999999999e-05,7,-1,5,0
8.359999999999999e-05,12,-1,0,-1
8.799999999999998e-05,12,-2,0,0
9.239999999999998e-05,12,-2,1,0
9.679999999999998e-05,13,-2,0,-2
0.0001012,13,-4,0,0
0.0001056,13,-4,4,0
0.00011,17,-4,0,-2
0.0001144,17,-6,0,0
0.0001188,17,-6,8,0
0.0001232,25,-6,0,3
0.0001276,25,-3,0,0
0.000132,25,-3,7,0
0.0001364,32,-3,0,7
0.0001408,32,4,0,0
0.0001452,32,4,1,0
0.0001496,33,4,0,2
0.000154,33,6,0,0
0.0001584,33,6,-2,0
0.0001628,31,6,0,3
0.0001672,31,9,0,0
0.0001716,31,9,4,0
0.000176,35,9,0,7
0.0001804,35,16,0,0
0.0001848,35,16,2,0
0.0001892,37,16,0,0
0.0001936,37,16,-1,0
0.000198,36,16,0,-3
0.0002024,36,13,0,0
0.0002068,36,13,4,0
0.0002112,40,13,0,7
0.0002156,40,20,0,0
0.00022,40,20,14,0
0.0002244,54,20,0,1
0.0002288,54,21,0,0
0.0002331999999999999,54,21,3,0
0.0002375999999999999,57,21,0,4
0.0002419999999999999,57,25,0,0
0.0002464,57,25,2,0
0.0002508,59,25,0,0
0.0002552,59,25,2,0
0.0002596,61,25,0,-7
0.000264,61,18,0,0
0.0002684,61,18,-2,0
0.0002728,59,18,0,1
0.0002772,59,19,0,0
0.0002816,59,19,8,0
0.000286,67,19,0,7
0.0002904,67,26,0,0
0.0002948,67,26,0,-3
0.0002992,67,23,0,0
0.0003036,67,23,3,0
0.000308,70,23,0,1
0.0003123999999999999,70,24,0,0
0.0003167999999999999,70,24,5,0
0.0003211999999999999,75,24,0,4
0.0003255999999999999,75,28,0,0
0.0003299999999999999,75,28,-5,0
0.0003343999999999999,70,28,0,-4
0.0003387999999999999,70,24,0,0
0.0003431999999999999,70,24,3,0
0.0003475999999999999,73,24,0,4
0.0003519999999999999,73,28,0,0
0.0003563999999999999,73,28,6,0
0.0003607999999999999,79,28,0,3
0.0003651999999999999,79,31,0,0
0.0003695999999999999,79,31,3,0
0.0003739999999999999,82,31,0,-1
0.0003783999999999999,82,30,0,0
0.0003827999999999999,82,30,-1,0
0.0003871999999999999,81,30,0,1
0.0003915999999999999,81,31,0,0
0.0003959999999999999,81,31,16,0
0.0004003999999999999,97,31,0,12
0.0004047999999999999,97,43,0,0
0.0004091999999999999,97,43,4,0
0.0004135999999999999,101,43,0,1
0.0004179999999999999,101,44,0,0
0.0004223999999999999,101,44,-8,0
0.0004267999999999999,93,44,0,4
0.0004311999999999999,93,48,0,0
0.0004355999999999999,93,48,3,0
0.0004399999999999999,96,48,0,7
0.0004443999999999999,96,55,0,0
0.0004487999999999999,96,55,-3,0
0.0004531999999999999,93,55,0,0
0.0004575999999999999,93,55,4,0
0.0004619999999999999,97,55,0,0
0.0004663999999999999,97,55,-1,0
0.0004707999999999999,96,55,0,-1
0.0004751999999999999,96,54,0,0
0.0004795999999999999,96,54,7,0
0.0004839999999999999,103,54,0,4
0.0004883999999999999,103,58,0,0
0.0004927999999999999,103,58,5,0
0.0004971999999999999,108,58,0,3
0.0005015999999999999,108,61,0,0
0.0005059999999999999,108,61,4,0
0.0005103999999999999,112,61,0,3
0.0005147999999999999,112,64,0,0
0.0005191999999999999,112,64,0,6
0.0005235999999999999,112,70,0,0
0.0005279999999999999,112,70,6,0
0.0005323999999999999,118,70,0,6
0.0005367999999999999,118,76,0,0
0.0005411999999999999,118,76,9,0
0.0005455999999999999,127,76,0,6
0.0005499999999999999,127,82,0,0
0.0005543999999999999,127,82,0,9
0.0005587999999999999,127,91,0,0
0.0005631999999999999,127,91,5,0
0.0005675999999999999,132,91,0,6
0.0005719999999999999,132,97,0,0
0.0005763999999999999,132,97,-3,0
0.0005807999999999999,129,97,0,-3
0.0005851999999999999,129,94,0,0
0.0005895999999999999,129,94,-3,0
0.0005939999999999999,126,94,0,3
0.0005983999999999999,126,97,0,0
0.0006027999999999999,126,97,4,0
0.0006071999999999999,130,97,0,2
0.0006115999999999999,130,99,0,0
0.0006159999999999999,130,99,2,0
0.0006203999999999999,132,99,0,-7
0.0006247999999999999,132,92,0,0
0.0006291999999999999,132,92,1,0
0.0006335999999999999,133,92,0,5
0.0006379999999999999,133,97,0,0
0.0006423999999999999,133,97,1,0
0.0006467999999999999,134,97,0,2
0.0006511999999999999,134,99,0,0
0.0006555999999999999,134,99,-1,0
0.0006599999999999999,133,99,0,1
0.0006643999999999999,133,100,0,0
0.0006687999999999999,133,100,-12,0
0.0006731999999999999,121,100,0,-4
0.0006775999999999999,121,96,0,0
0.0006819999999999999,121,96,2,0
0.0006863999999999999,123,96,0,-2
0.0006907999999999999,123,94,0,0
0.0006951999999999999,123,94,2,0
0.0006995999999999999,125,94,0,0
0.0007039999999999999,125,94,-1,0
0.0007083999999999999,124,94,0,-3
0.0007127999999999999,124,91,0,0
0.0007171999999999999,124,91,-3,0
0.0007215999999999999,121,91,0,5
0.0007259999999999999,121,96,0,0
0.0007303999999999999,121,96,4,0
0.0007347999999999999,125,96,0,-4
0.0007391999999999999,125,92,0,0
0.0007435999999999999,125,92,4,0
0.0007479999999999999,129,92,0,5
0.0007523999999999999,129,97,0,0
0.0007567999999999999,129,97,1,0
0.0007611999999999999,130,97,0,3
0.0007655999999999999,130,100,0,0
0.0007699999999999999,130,100,1,0
0.0007743999999999998,131,100,0,2
0.0007787999999999998,131,102,0,0
0.0007831999999999998,131,102,-6,0
0.0007875999999999998,125,102,0,-5
0.0007919999999999998,125,97,0,0
0.0007963999999999998,125,97,-6,0
0.0008007999999999998,119,97,0,1
0.0008051999999999998,119,98,0,0
0.0008095999999999998,119,98,3,0
0.0008139999999999998,122,98,0,8
0.0008183999999999998,122,106,0,0
0.0008227999999999998,122,106,0,2
0.0008271999999999998,122,108,0,0
0.0008315999999999998,122,108,4,0
0.0008359999999999998,126,108,0,1
0.0008403999999999998,126,109,0,0
0.0008447999999999998,126,109,3,0
0.0008491999999999998,129,109,0,-1
0.0008535999999999998,129,108,0,0
0.0008579999999999998,129,108,8,0
0.0008623999999999998,137,108,0,1
0.0008667999999999998,137,109,0,0
0.0008711999999999998,137,109,5,0
0.0008755999999999998,142,109,0,7
0.0008799999999999998,142,116,0,0
0.0008843999999999998,142,116,-1,0
0.0008887999999999998,141,116,0,-2
0.0008931999999999998,141,114,0,0
0.0008975999999999998,141,114,6,0
0.0009019999999999998,147,114,0,9
0.0009063999999999998,147,123,0,0
0.0009107999999999998,147,123,-4,0
0.0009151999999999998,143,123,0,8
0.0009195999999999998,143,131,0,0
0.0009239999999999998,143,131,14,0
0.0009283999999999998,157,131,0,4
0.0009327999999999998,157,135,0,0
0.0009371999999999998,157,135,5,0
0.0009415999999999998,162,135,0,-1
0.0009459999999999998,162,134,0,0
0.0009503999999999998,162,134,-1,0
0.0009547999999999998,161,134,0,1
0.0009591999999999998,161,135,0,0
0.0009635999999999998,161,135,0,2
0.0009679999999999998,161,137,0,0
0.0009723999999999998,161,137,1,0
0.0009767999999999999,162,137,0,-4
0.0009812,162,133,0,0
0.0009856000000000001,162,133,0,3
0.0009900000000000002,162,136,0,0
0.0009944000000000003,162,136,3,0
0.0009988000000000004,165,136,0,2
0.001003200000000001,165,138,0,0
0.001007600000000001,165,138,1,0
0.001012000000000001,166,138,0,-5
0.001016400000000001,166,133,0,0
0.001020800000000001,166,133,-2,0
0.001025200000000001,164,133,0,-5
0.001029600000000001,164,128,0,0
0.001034000000000001,164,128,4,0
0.001038400000000001,168,128,0,-3
0.001042800000000001,168,125,0,0
0.001047200000000002,168,125,2,0
0.001051600000000002,170,125,0,-9
0.001056000000000002,170,116,0,0
0.001060400000000002,170,116,-2,0
0.001064800000000002,168,116,0,4
0.001069200000000002,168,120,0,0
0.001073600000000002,168,120,4,0
0.001078000000000002,172,120,0,7
0.001082400000000002,172,127,0,0
0.001086800000000003,172,127,1,0
0.001091200000000003,173,127,0,0
0.001095600000000003,173,127,0,-1
0.001100000000000003,173,126,0,0
0.001104400000000003,173,126,2,0
0.001108800000000003,175,126,0,1
0.001113200000000003,175,127,0,0
0.001117600000000003,175,127,-1,0
0.001122000000000003,174,127,0,8
0.001126400000000004,174,135,0,0
0.001130800000000004,174,135,0,4
0.001135200000000004,174,139,0,0
0.001139600000000004,174,139,7,0
0.001144000000000004,181,139,0,2
0.001148400000000004,181,141,0,0
0.001152800000000004,181,141,2,0
0.001157200000000004,183,141,0,-1
0.001161600000000004,183,140,0,0
0.001166000000000004,183,140,12,0
0.001170400000000005,195,140,0,7
0.001174800000000005,195,147,0,0
0.001179200000000005,195,147,3,0
0.001183600000000005,198,147,0,-1
0.001188000000000005,198,146,0,0
0.001192400000000005,198,146,6,0
0.001196800000000005,204,146,0,1
0.001201200000000005,204,147,0,0
0.001205600000000005,204,147,-2,0
0.001210000000000006,202,147,0,-2
0.001214400000000006,202,145,0,0
0.001218800000000006,202,145,-1,0
0.001223200000000006,201,145,0,0
0.001227600000000006,201,145,-2,0
0.001232000000000006,199,145,0,-6
0.001236400000000006,199,139,0,0
0.001240800000000006,199,139,2,0
0.001245200000000006,201,139,0,-3
0.001249600000000007,201,136,0,0
0.001254000000000007,201,136,8,0
0.001258400000000007,209,136,0,1
0.001262800000000007,209,137,0,0
0.001267200000000007,209,137,12,0
0.001271600000000007,221,137,0,9
0.001276000000000007,221,146,0,0
0.001280400000000007,221,146,2,0
0.001284800000000007,223,146,0,7
0.001289200000000007,223,153,0,0
0.001293600000000008,223,153,0,1
0.001298000000000008,223,154,0,0
0.001302400000000008,223,154,1,0
0.001306800000000008,224,154,0,-1
0.001311200000000008,224,153,0,0
0.001315600000000008,224,153,14,0
0.001320000000000008,238,153,0,6
