Time (s); Distance (mm); Speed (mm/s); Z-Angle (mdps); Distance corrected (mm); Target Speed; PWM Value
8.72366; 3540.57497; 1994.48113; 36.31137; 3430.61923; 3800.00000;  1023
8.72854; 3551.57055; 2299.36730; 25.63443; 3441.61480; 3800.00000;   971
8.73343; 3562.56612; 2324.15440; 23.10780; 3452.61038; 3800.00000;  1023
8.73795; 3573.56170; 2425.13773; 20.80881; 3463.60595; 3800.00000;  1023
8.74249; 3584.55727; 2459.30987; 19.89704; 3474.60153; 3800.00000;  1023
8.74666; 3595.55285; 2542.91731; 17.32109; 3485.59710; 3800.00000;  1023
8.75083; 3606.54842; 2646.34764; 12.98222; 3496.59268; 3800.00000;  1023
8.75500; 3617.54399; 2711.60899; 9.65265; 3507.58825; 3800.00000;  1023
8.75916; 3628.53957; 2538.22125; 7.69554; 3518.58382; 3800.00000;  1023
8.76296; 3639.53514; 2871.65695; 5.76295; 3529.57940; 3800.00000;   939
8.76676; 3650.53072; 2850.07114; 5.96164; 3540.57497; 3800.00000;  1023
8.77058; 3661.52629; 2883.70691; 6.61578; 3551.57055; 3800.00000;  1023
8.77438; 3672.52187; 3004.25531; 6.74060; 3562.56612; 2128.36674;  1023
8.77819; 3683.51744; 2980.63824; 6.37421; 3573.56170; 2051.43408;   282
8.78199; 3694.51302; 2884.46339; 5.18072; 3584.55727; 2051.43408;   318
8.78652; 3705.50859; 2358.55308; 4.55146; 3584.55727; 3800.00000;   591
8.79321; 3716.50416; 1645.05901; 2.96979; 3595.55285; 3800.00000;  1023
8.79990; 3727.49974; 1672.58510; -1.07328; 3606.54842; 3800.00000;  1023
8.80514; 3738.49531; 2005.02816; -2.76531; 3617.54399; 3800.00000;   999
8.81039; 3749.49089; 2223.12464; -4.88115; 3617.54399; 3800.00000;  1023
8.81528; 3760.48646; 2203.08043; -5.63848; 3628.53957; 3800.00000;  1023
8.82016; 3771.48204; 2263.39532; -6.27107; 3650.53072; 3800.00000;  1023
8.82470; 3782.47761; 2396.07201; -5.86357; 3650.53072; 3800.00000;  1023
8.82886; 3793.47319; 2512.69983; -5.50435; 3661.52629; 1656.16236;  1023
8.83375; 3804.46876; 2357.03632; -4.67251; 3683.51744; 3800.00000;   350
8.83791; 3815.46433; 2648.89772; -1.89330; 3694.51302; 1612.17299;   998
8.84316; 3826.45991; 2088.03161; -0.34011; 3705.50859; 3800.00000;   500
8.84878; 3837.45548; 1923.31196; 2.76533; 3705.50859; 3800.00000;  1023
8.85475; 3848.45106; 1853.60325; 3.45704; 3716.50416; 3800.00000;  1023
8.86000; 3859.44663; 2162.35486; 2.65994; 3727.49974; 3800.00000;  1023
8.86456; 3870.44221; 2311.45143; 1.39814; 3738.49531; 3800.00000;  1023
8.86908; 3881.43778; 2468.14241; 0.36459; 3760.48646; 1612.17299;  1023
8.87361; 3892.43336; 2401.30475; 0.15246; 3760.48646; 1612.17299;   327
8.87777; 3903.42893; 2674.02102; 1.34273; 3771.48204; 1612.17299;   165
8.88338; 3914.42450; 1996.29166; 5.09907; 3793.47319; 3800.00000;   551
8.89007; 3925.42008; 1616.52080; 9.45540; 3793.47319; 3800.00000;  1023
8.89677; 3936.41565; 1672.58510; 11.70447; 3804.46876; 3800.00000;  1023
8.90202; 3947.41123; 2078.55850; 8.51755; 3815.46433; 3800.00000;   999
8.90691; 3958.40680; 2188.17402; 4.79388; 3826.45991; 3800.00000;  1023
8.91212; 3969.40238; 2135.89247; 1.75681; 3837.45548; 3800.00000;  1023
8.91737; 3980.39795; 2058.32543; -2.34725; 3848.45106; 3800.00000;  1023
8.92226; 3991.39353; 2297.44556; -4.29859; 3859.44663; 3800.00000;  1023
8.92678; 4002.38910; 2354.00866; -4.62648; 3870.44221; 1612.17299;  1023
8.93131; 4013.38467; 2513.27416; -4.81897; 3881.43778; 1612.17299;   244
8.93547; 4024.38025; 2577.49049; -4.65308; 3892.43336; 1612.17299;   282
8.94104; 4035.37582; 1988.34981; -5.23086; 3903.42893; 3800.00000;   545
8.94774; 4046.37140; 1620.80991; -1.85256; 3914.42450; 3800.00000;  1023
8.95479; 4057.36697; 1616.52080; 3.67176; 3925.42008; 3800.00000;  1023
8.96040; 4068.36255; 1912.27382; 5.60222; 3936.41565; 3800.00000;  1023
8.96528; 4079.35812; 2266.19424; 5.07673; 3947.41123; 3800.00000;  1023
8.96981; 4090.35370; 2346.97427; 1.90265; 3958.40680; 1612.17299;  1023
8.97429; 4101.34927; 2447.81266; -1.92729; 3969.40238; 1569.23634;   278
8.97882; 4112.34484; 2528.29948; -3.71748; 3980.39795; 1569.23634;   286
8.98479; 4123.34042; 1863.02515; -6.21444; 3991.39353; 3800.00000;   648
8.99185; 4134.33599; 1521.45765; -7.18112; 4002.38910; 3800.00000;  1023
8.99893; 4145.33157; 1583.00813; -3.79824; 4013.38467; 3800.00000;  1023
9.00454; 4156.32714; 1900.70431; -1.63500; 4024.38025; 3800.00000;  1023
9.00942; 4167.32272; 2278.40333; -0.65540; 4035.37582; 1612.17299;  1023
9.01430; 4178.31829; 2336.50116; 0.01438; 4046.37140; 1612.17299;   306
9.01882; 4189.31387; 2418.73613; -0.06208; 4057.36697; 1539.15569;   291
9.02443; 4200.30944; 1867.13779; 1.75193; 4068.36255; 3800.00000;   594
9.03185; 4211.30501; 1486.29014; 4.99135; 4079.35812; 3800.00000;  1023
9.03926; 4222.30059; 1533.12527; 5.41531; 4090.35370; 3800.00000;  1023
9.04451; 4233.29616; 2023.10477; 3.06576; 4101.34927; 1539.15569;  1000
9.05012; 4244.29174; 2013.47271; 0.75981; 10.99557; 3800.00000;   337
9.05574; 4255.28731; 1957.90143; -0.09457; 21.99115; 3800.00000;  1023
9.06208; 4266.28289; 1710.84090; 1.56676; 32.98672; 3800.00000;  1023
9.06733; 4277.27846; 2099.99512; 4.43476; 43.98230; 3800.00000;  1023
9.07186; 4288.27404; 2356.53117; 6.67925; 54.97787; 1539.15569;  1023
9.07638; 4299.26961; 2465.92834; 6.91518; 65.97345; 1539.15569;   295
9.08091; 4310.26518; 2545.27186; 5.54625; 76.96902; 1539.15569;   306
9.08652; 4321.26076; 1946.11937; 6.27363; 87.96460; 3800.00000;   552
9.09429; 4332.25633; 1396.97300; 10.00814; 98.96017; 3800.00000;  1023
9.10171; 4343.25191; 1517.88714; 12.14219; 109.95574; 3800.00000;  1023
9.10732; 4354.24748; 1944.74256; 11.86396; 120.95132; 3800.00000;  1023
9.11221; 4365.24306; 2184.26191; 9.58355; 131.94689; 1612.17299;  1023
9.11674; 4376.23863; 2409.19686; 5.37465; 142.94247; 1539.15569;   251
9.12163; 4387.23421; 2333.52599; 0.64997; 153.93804; 1539.15569;   379
9.12796; 4398.22978; 1728.86391; -4.04465; 164.93362; 2901.05232;   748
9.13574; 4409.22535; 1386.92917; -4.62543; 175.92919; 3800.00000;  1023
9.14352; 4420.22093; 1414.94974; 0.00210; 186.92477; 2543.03604;  1023
9.14913; 4431.21650; 1982.25608; 1.96360; 197.92034; 1612.17299;  1005
9.15440; 4442.21208; 2038.86046; 1.15805; 197.92034; 1612.17299;   334
9.16038; 4453.20765; 1828.02568; -2.61424; 208.91591; 3800.00000;   608
9.16815; 4464.20323; 1480.28735; -8.53054; 219.91149; 3800.00000;  1023
