Time (s); Distance (mm); Speed (mm/s); Z-Angle (mdps); Distance corrected (mm); Target Speed; PWM Value
0.46992; 318.87166; 800.08546; 182.20497; 318.87166; 1000.00000;   363
0.48311; 329.86723; 841.09037; 177.05684; 329.86723; 1000.00000;   323
0.49595; 340.86281; 846.92093; 181.25680; 340.86281; 1000.00000;   325
0.50914; 351.85838; 837.37525; 189.39932; 351.85838; 1000.00000;   340
0.52197; 362.85396; 852.37011; 190.59963; 362.85396; 1000.00000;   323
0.53553; 373.84953; 824.25596; 199.18667; 373.84953; 1000.00000;   361
0.54910; 384.84511; 801.83581; 205.31813; 384.84511; 1000.00000;   385
0.56229; 395.84068; 831.10918; 202.46609; 395.84068; 1000.00000;   351
0.57513; 406.83625; 871.83432; 199.66758; 406.83625; 1000.00000;   310
0.58760; 417.83183; 861.78967; 205.91399; 417.83183; 1000.00000;   331
0.60006; 428.82740; 883.03682; 204.31855; 428.82740; 1000.00000;   306
0.61253; 439.82298; 889.03416; 204.58879; 439.82298; 1000.00000;   304
0.62500; 450.81855; 894.09452; 203.15685; 450.81855; 1000.00000;   301
0.63784; 461.81413; 859.36494; 213.56125; 461.81413; 1000.00000;   344
0.65072; 472.80970; 852.76675; 217.41971; 472.80970; 1000.00000;   348
0.66320; 483.80528; 865.65694; 216.08248; 483.80528; 1000.00000;   334
0.67603; 494.80085; 872.24928; 216.23497; 494.80085; 1000.00000;   331
0.68815; 505.79642; 898.69836; 211.05405; 505.79642; 1000.00000;   303
0.70026; 516.79200; 905.65641; 210.50014; 516.79200; 1000.00000;   300
0.71238; 527.78757; 895.55094; 212.45531; 527.78757; 1000.00000;   315
0.72485; 538.78315; 901.57219; 209.74075; 538.78315; 1000.00000;   307
0.73732; 549.77872; 872.87247; 216.49159; 549.77872; 1000.00000;   344
0.75015; 560.77430; 853.82625; 219.95274; 560.77430; 1000.00000;   363
0.76259; 571.76987; 876.97994; 213.02816; 571.76987; 1000.00000;   335
0.77471; 582.76545; 915.68741; 207.63518; 582.76545; 1000.00000;   295
0.78681; 593.76102; 903.20145; 212.91781; 593.76102; 1000.00000;   317
0.79929; 604.75659; 890.04164; 217.04411; 604.75659; 1000.00000;   332
0.81141; 615.75217; 896.20788; 216.22444; 615.75217; 1000.00000;   324
0.82355; 626.74774; 914.08882; 211.05189; 626.74774; 1000.00000;   306
0.83602; 637.74332; 881.05565; 220.60346; 637.74332; 1000.00000;   349
0.84887; 648.73889; 868.59740; 225.58083; 648.73889; 1000.00000;   360
0.86140; 659.73447; 876.84007; 219.18427; 659.73447; 1000.00000;   350
0.87352; 670.73004; 899.06578; 211.57607; 670.73004; 1000.00000;   327
0.88563; 681.72562; 915.61116; 206.75417; 681.72562; 1000.00000;   313
0.89703; 692.72119; 938.26900; 199.34600; 692.72119; 1000.00000;   290
0.90914; 703.71676; 910.75743; 207.83682; 703.71676; 1000.00000;   327
0.92137; 714.71234; 903.57256; 207.19924; 714.71234; 1000.00000;   332
0.93384; 725.70791; 875.79247; 207.56222; 725.70791; 1000.00000;   365
0.94667; 736.70349; 876.07158; 207.37124; 736.70349; 1000.00000;   363
0.95879; 747.69906; 909.47679; 201.13507; 747.69906; 1000.00000;   325
0.97096; 758.69464; 902.23800; 202.01660; 758.69464; 1000.00000;   340
0.98272; 769.69021; 921.67430; 200.27226; 769.69021; 1000.00000;   318
0.99447; 780.68579; 933.80675; 199.28660; 780.68579; 1000.00000;   308
1.00658; 791.68136; 906.40297; 204.35604; 791.68136; 1000.00000;   343
1.01905; 802.67693; 896.42707; 207.23052; 802.67693; 1000.00000;   352
1.03151; 813.67251; 877.32981; 212.31987; 813.67251; 1000.00000;   374
1.04435; 824.66808; 850.78725; 214.77335; 824.66808; 1000.00000;   404
1.05718; 835.66366; 862.80402; 208.36951; 835.66366; 1000.00000;   388
1.06929; 846.65923; 913.48130; 200.59338; 846.65923; 1000.00000;   332
1.08105; 857.65481; 917.13858; 200.49947; 857.65481; 1000.00000;   337
1.09316; 868.65038; 908.57498; 205.36987; 868.65038; 1000.00000;   349
1.10527; 879.64596; 925.08619; 206.69377; 879.64596; 1000.00000;   330
1.11702; 890.64153; 924.69720; 204.28733; 890.64153; 1000.00000;   334
1.12949; 901.63710; 894.45818; 211.08119; 901.63710; 1000.00000;   370
1.14198; 912.63268; 877.11985; 218.25145; 912.63268; 1000.00000;   388
1.15409; 923.62825; 900.39096; 213.82050; 923.62825; 1000.00000;   359
1.16586; 934.62383; 923.60978; 211.42944; 934.62383; 1000.00000;   337
1.17761; 945.61940; 941.40192; 212.04365; 945.61940; 1000.00000;   321
1.18898; 956.61498; 960.14447; 211.82312; 956.61498; 1000.00000;   302
1.20073; 967.61055; 954.39410; 214.99261; 967.61055; 1000.00000;   313
1.21247; 978.60613; 933.33116; 221.38195; 978.60613; 1000.00000;   338
1.22458; 989.60170; 915.00162; 224.65485; 989.60170; 1000.00000;   357
1.23669; 1000.59727; 902.46015; 225.27053; 1000.59727; 1000.00000;   370
1.24844; 1011.59285; 929.22965; 219.36940; 1011.59285; 1000.00000;   337
1.26019; 1022.58842; 949.36751; 217.78071; 1022.58842; 1000.00000;   319
1.27160; 1033.58400; 965.03199; 215.58760; 1033.58400; 1000.00000;   304
1.28263; 1044.57957; 978.95072; 215.73563; 1044.57957; 1000.00000;   291
1.29438; 1055.57515; 946.58871; 221.80322; 1055.57515; 1000.00000;   332
1.30609; 1066.57072; 930.80288; 221.33934; 1066.57072; 1000.00000;   346
1.31823; 1077.56630; 916.06885; 223.02246; 1077.56630; 1000.00000;   362
1.32998; 1088.56187; 911.89040; 220.83471; 1088.56187; 1000.00000;   366
1.34209; 1099.55744; 921.98344; 218.61651; 1099.55744; 1000.00000;   354
1.35347; 1110.55302; 950.68083; 215.79553; 1110.55302; 1000.00000;   323
1.36522; 1121.54859; 959.97682; 215.78404; 1121.54859; 1000.00000;   318
1.37662; 1132.54417; 962.83489; 216.44305; 1132.54417; 1000.00000;   316
1.38837; 1143.53974; 920.43985; 227.14431; 1143.53974; 1000.00000;   367
1.40049; 1154.53532; 925.78719; 222.62830; 1154.53532; 1000.00000;   355
1.41295; 1165.53089; 883.67552; 227.46491; 1165.53089; 1000.00000;   407
1.42543; 1176.52647; 881.40877; 222.55514; 1176.52647; 1000.00000;   404
1.43869; 1187.52204; 898.33125; 214.33511; 1187.52204; 1000.00000;   386
1.44973; 1198.51762; 911.28580; 210.16478; 1198.51762; 1000.00000;   374
1.46155; 1209.51319; 928.91564; 207.26403; 1209.51319; 1000.00000;   357
1.47341; 1220.50876; 931.74938; 206.37073; 1220.50876; 1000.00000;   358
1.48520; 1231.50434; 920.67106; 200.48575; 1231.50434; 1000.00000;   372
1.49695; 1242.49991; 926.25511; 181.54575; 1242.49991; 1000.00000;   365
1.50942; 1253.49549; 891.34034; 162.36803; 1253.49549; 1000.00000;   408
1.52186; 1264.49106; 884.45740; 131.09328; 1264.49106; 1000.00000;   412
1.53398; 1275.48664; 893.65852; 95.77783; 1275.48664; 1000.00000;   402
1.54609; 1286.48221; 912.87459; 66.41539; 1286.48221; 1000.00000;   382
1.55784; 1297.47779; 945.04293; 39.70671; 1297.47779; 1000.00000;   349
1.56923; 1308.47336; 964.77796; 20.01191; 1308.47336; 1000.00000;   331
1.58031; 1319.46893; 984.38446; 9.44898; 1319.46893; 1000.00000;   312
1.59160; 1330.46451; 972.88749; -5.56701; 1330.46451; 1000.00000;   329
1.60336; 1341.46008; 948.71220; -19.82010; 1341.46008; 1000.00000;   356
1.61512; 1352.45566; 937.06958; -36.37918; 1352.45566; 1000.00000;   367
1.62651; 1363.45123; 944.39358; -54.78034; 1363.45123; 1000.00000;   357
1.63791; 1374.44681; 971.51214; -66.31075; 1374.44681; 1000.00000;   327
1.64894; 1385.44238; 986.32709; -74.49210; 1385.44238; 1000.00000;   314
1.65996; 1396.43796; 1000.78042; -83.81629; 1396.43796; 1000.00000;   300
1.67100; 1407.43353; 991.39613; -94.64917; 1407.43353; 1000.00000;   314
1.68240; 1418.42910; 965.03199; -105.93025; 1418.42910; 1000.00000;   343
1.69418; 1429.42468; 942.04716; -117.22258; 1429.42468; 1000.00000;   366
1.70630; 1440.42025; 916.37424; -123.89161; 1440.42025; 1000.00000;   394
1.71804; 1451.41583; 923.37710; -128.05963; 1451.41583; 1000.00000;   382
1.72980; 1462.41140; 951.75058; -127.31258; 1462.41140; 1000.00000;   351
1.74082; 1473.40698; 976.95020; -128.58749; 1473.40698; 1000.00000;   326
1.75222; 1484.40255; 987.03541; -132.46404; 1484.40255; 1000.00000;   319
1.76325; 1495.39813; 975.90969; -136.12154; 1495.39813; 1000.00000;   334
1.77464; 1506.39370; 969.37093; -140.08616; 1506.39370; 1000.00000;   341
1.78640; 1517.38927; 939.63207; -145.66521; 1517.38927; 1000.00000;   375
1.79815; 1528.38485; 920.74815; -148.43888; 1528.38485; 1000.00000;   393
1.81026; 1539.38042; 932.06531; -146.81021; 1539.38042; 1000.00000;   378
1.82165; 1550.37600; 958.63770; -143.08763; 1550.37600; 1000.00000;   349
1.83268; 1561.37157; 979.21226; -141.94874; 1561.37157; 1000.00000;   330
1.84407; 1572.36715; 978.86357; -144.54244; 1572.36715; 1000.00000;   334
1.85545; 1583.36272; 967.06899; -149.91997; 1583.36272; 1000.00000;   348
1.86681; 1594.35830; 952.98791; -150.79462; 1594.35830; 1000.00000;   363
1.87892; 1605.35387; 926.80162; -149.17818; 1605.35387; 1000.00000;   393
1.89103; 1616.34944; 908.04975; -150.85195; 1616.34944; 1000.00000;   411
1.90279; 1627.34502; 917.98084; -148.80534; 1627.34502; 1000.00000;   398
1.91450; 1638.34059; 952.49259; -144.58034; 1638.34059; 1000.00000;   360
1.92589; 1649.33617; 968.17597; -147.66538; 1649.33617; 1000.00000;   348
1.93692; 1660.33174; 982.27394; -146.67288; 1660.33174; 1000.00000;   334
1.94831; 1671.32732; 970.65452; -145.80092; 1671.32732; 1000.00000;   351
1.95970; 1682.32289; 958.88850; -148.42036; 1682.32289; 1000.00000;   363
1.97145; 1693.31847; 942.04716; -151.35702; 1693.31847; 1000.00000;   381
1.98320; 1704.31404; 928.52343; -154.52270; 1704.31404; 1000.00000;   395
1.99495; 1715.30961; 935.79357; -156.65095; 1715.30961; 1000.00000;   385
2.00634; 1726.30519; 973.31809; -152.96240; 1726.30519; 1000.00000;   343
2.01737; 1737.30076; 993.63586; -152.99161; 1737.30076; 1000.00000;   326
2.02839; 1748.29634; 993.27682; -153.91902; 1748.29634; 1000.00000;   330
2.03979; 1759.29191; 982.62506; -154.56793; 1759.29191; 1000.00000;   343
2.05078; 1770.28749; 978.95072; -154.90228; 1770.28749; 1000.00000;   345
2.06253; 1781.28306; 951.25655; -156.42712; 1781.28306; 1000.00000;   378
2.07428; 1792.27864; 936.19195; -158.21056; 1792.27864; 1000.00000;   392
2.08568; 1803.27421; 957.46904; -155.55380; 1803.27421; 1000.00000;   365
2.09707; 1814.26978; 980.87194; -152.95302; 1814.26978; 1000.00000;   341
2.10777; 1825.26536; 1005.07993; -151.74149; 1825.26536; 1000.00000;   316
2.11880; 1836.26093; 1006.92074; -152.58073; 1836.26093; 1000.00000;   319
2.12982; 1847.25651; 996.60785; -153.09728; 1847.25651; 1000.00000;   331
2.14114; 1858.25208; 983.15222; -154.56070; 1858.25208; 1000.00000;   345
2.15253; 1869.24766; 961.65598; -157.52432; 1869.24766; 1000.00000;   369
2.16396; 1880.24323; 941.48253; -158.85035; 1880.24323; 1000.00000;   389
2.17573; 1891.23881; 959.97682; -157.28031; 1891.23881; 1000.00000;   365
2.18675; 1902.23438; 977.73203; -153.64557; 1902.23438; 1000.00000;   347
2.19779; 1913.22995; 1005.90746; -149.47680; 1913.22995; 1000.00000;   317
2.20882; 1924.22553; 1004.43724; -152.83167; 1924.22553; 1000.00000;   324
2.21985; 1935.22110; 992.20127; -153.64935; 1935.22110; 1000.00000;   338
2.23088; 1946.21668; 983.85598; -156.29112; 1946.21668; 1000.00000;   346
2.24263; 1957.21225; 947.64927; -160.11575; 1957.21225; 1000.00000;   388
2.25437; 1968.20783; 930.40908; -160.80677; 1968.20783; 1000.00000;   403
2.26609; 1979.20340; 943.98819; -157.21907; 1979.20340; 1000.00000;   385
2.27748; 1990.19898; 967.23913; -144.55624; 1990.19898; 1000.00000;   360
2.28851; 2001.19455; 984.56075; -130.96622; 2001.19455; 1000.00000;   344
2.29954; 2012.19012; 990.59229; -109.76875; 2012.19012; 1000.00000;   340
2.31095; 2023.18570; 960.98361; -84.52389; 2023.18570; 1000.00000;   377
2.32270; 2034.18127; 951.17426; -58.95720; 2034.18127; 1000.00000;   383
2.33444; 2045.17685; 942.04716; -35.13739; 2045.17685; 1000.00000;   393
2.34619; 2056.17242; 927.42699; -7.17490; 2056.17242; 1000.00000;   410
2.35794; 2067.16800; 944.39358; 19.08187; 2067.16800; 1000.00000;   388
2.36897; 2078.16357; 981.04697; 42.46820; 2078.16357; 1000.00000;   348
2.38000; 2089.15915; 1011.73854; 65.55565; 2089.15915; 1000.00000;   318
2.39066; 2100.15472; 1016.88472; 79.47759; 2100.15472; 1000.00000;   318
2.40173; 2111.15029; 1009.60191; 93.38475; 2111.15029; 1000.00000;   327
2.41239; 2122.14587; 1003.70374; 109.20695; 2122.14587; 1000.00000;   333
2.42378; 2133.14144; 967.66474; 125.43619; 2133.14144; 1000.00000;   374
2.43589; 2144.13702; 922.37014; 142.05000; 2144.13702; 1000.00000;   422
2.44764; 2155.13259; 920.13175; 151.23940; 2155.13259; 1000.00000;   418
2.45940; 2166.12817; 940.75757; 155.00160; 2166.12817; 1000.00000;   395
2.47079; 2177.12374; 974.52579; 160.14923; 2177.12374; 1000.00000;   359
2.48181; 2188.11932; 1001.78339; 169.06804; 2188.11932; 1000.00000;   332
2.49284; 2199.11489; 999.77946; 180.64877; 2199.11489; 1000.00000;   340
2.50387; 2210.11046; 981.13451; 188.42936; 2210.11046; 1000.00000;   362
2.51562; 2221.10604; 950.84525; 195.08056; 2221.10604; 1000.00000;   394
2.52737; 2232.10161; 935.71393; 196.89330; 2232.10161; 1000.00000;   408
2.53875; 2243.09719; 951.58585; 191.05297; 2243.09719; 1000.00000;   387
2.55014; 2254.09276; 974.52579; 191.12134; 2254.09276; 1000.00000;   363
2.56115; 2265.08834; 1000.59828; 190.09395; 2265.08834; 1000.00000;   337
2.57217; 2276.08391; 1002.23995; 193.80731; 2276.08391; 1000.00000;   339
2.58320; 2287.07949; 999.05274; 196.82537; 2287.07949; 1000.00000;   344
2.59387; 2298.07506; 1007.01295; 193.73154; 2298.07506; 1000.00000;   333
2.60527; 2309.07063; 971.85562; 201.74826; 2309.07063; 1000.00000;   377
2.61666; 2320.06621; 965.96455; 203.30021; 2320.06621; 1000.00000;   378
2.62805; 2331.06178; 981.74772; 202.62988; 2331.06178; 1000.00000;   358
2.63835; 2342.05736; 1033.51579; 197.06054; 2342.05736; 1000.00000;   299
2.64938; 2353.05293; 1008.49073; 205.43835; 2353.05293; 1000.00000;   339
2.66041; 2364.04851; 993.90531; 206.59996; 2364.04851; 1000.00000;   351
2.67144; 2375.04408; 989.07749; 207.30762; 2375.04408; 1000.00000;   355
2.68247; 2386.03966; 1003.52053; 203.57411; 2386.03966; 1000.00000;   337
2.69422; 2397.03523; 944.96171; 216.46266; 2397.03523; 1000.00000;   408
2.70598; 2408.03080; 919.74692; 221.92605; 2408.03080; 1000.00000;   429
2.71809; 2419.02638; 934.28282; 217.49455; 2419.02638; 1000.00000;   409
2.72949; 2430.02195; 956.38640; 211.19620; 2430.02195; 1000.00000;   386
2.74088; 2441.01753; 969.20004; 205.60080; 2441.01753; 1000.00000;   375
2.75194; 2452.01310; 984.12015; 205.77790; 2452.01310; 1000.00000;   360
2.76298; 2463.00868; 983.94402; 206.36164; 2463.00868; 1000.00000;   363
2.77438; 2474.00425; 963.25663; 210.32575; 2474.00425; 1000.00000;   388
2.78613; 2484.99983; 939.07033; 214.85297; 2484.99983; 1000.00000;   413
2.79826; 2495.99540; 928.28826; 213.08796; 2495.99540; 1000.00000;   423
2.80965; 2506.99097; 937.38913; 208.52218; 2506.99097; 1000.00000;   411
2.82140; 2517.98655; 945.20540; 206.85337; 2517.98655; 1000.00000;   404
2.83279; 2528.98212; 974.09412; 198.66617; 2528.98212; 1000.00000;   372
2.84345; 2539.97770; 1009.97285; 195.23005; 2539.97770; 1000.00000;   335
2.85484; 2550.97327; 994.44465; 200.64546; 2550.97327; 1000.00000;   360
2.86587; 2561.96885; 969.37093; 204.32341; 2561.96885; 1000.00000;   387
2.87726; 2572.96442; 967.74991; 206.70906; 2572.96442; 1000.00000;   385
2.88862; 2583.96000; 963.42543; 206.65603; 2583.96000; 1000.00000;   390
2.90036; 2594.95557; 958.38703; 206.08081; 2594.95557; 1000.00000;   396
2.91193; 2605.95114; 976.42966; 204.15915; 2605.95114; 1000.00000;   374
2.92223; 2616.94672; 1021.32402; 199.06591; 2616.94672; 1000.00000;   323
2.93254; 2627.94229; 1063.50464; 195.84381; 2627.94229; 1000.00000;   281
2.94356; 2638.93787; 1012.85689; 210.13351; 2638.93787; 1000.00000;   349
2.95422; 2649.93344; 1007.56661; 210.94156; 2649.93344; 1000.00000;   346
2.96561; 2660.92902; 983.85598; 213.45050; 2660.92902; 1000.00000;   373
2.97699; 2671.92459; 952.65764; 219.32937; 2671.92459; 1000.00000;   406
2.98874; 2682.92017; 941.48253; 218.87507; 2682.92017; 1000.00000;   414
3.00013; 2693.91574; 972.71536; 214.92816; 2693.91574; 1000.00000;   376
3.01079; 2704.91131; 1022.36861; 208.73054; 2704.91131; 1000.00000;   322
3.02145; 2715.90689; 1032.54526; 207.54192; 2715.90689; 1000.00000;   319
3.03211; 2726.90246; 1025.51524; 213.63607; 2726.90246; 1000.00000;   329
3.04314; 2737.89804; 1006.45990; 217.28094; 2737.89804; 1000.00000;   350
3.05453; 2748.89361; 980.87194; 220.30417; 2748.89361; 1000.00000;   377
3.06592; 2759.88919; 956.88578; 225.25499; 2759.88919; 1000.00000;   401
3.07694; 2770.88476; 984.20824; 215.45001; 2770.88476; 1000.00000;   365
3.08797; 2781.88034; 999.96130; 212.13463; 2781.88034; 1000.00000;   351
3.09861; 2792.87591; 1020.75515; 209.20619; 2792.87591; 1000.00000;   329
3.10928; 2803.87148; 1031.57655; 208.90735; 2803.87148; 1000.00000;   320
3.11995; 2814.86706; 1032.64223; 211.25497; 2814.86706; 1000.00000;   320
3.13098; 2825.86263; 1016.60267; 212.62995; 2825.86263; 1000.00000;   339
3.14186; 2836.85821; 1007.56661; 210.65932; 2836.85821; 1000.00000;   347
3.15289; 2847.85378; 984.38446; 211.74481; 2847.85378; 1000.00000;   373
3.16392; 2858.84936; 997.87408; 203.64310; 2858.84936; 1000.00000;   353
3.17495; 2869.84493; 1001.14490; 202.35725; 2869.84493; 1000.00000;   351
3.18561; 2880.84051; 1027.04787; 200.88723; 2880.84051; 1000.00000;   321
3.19628; 2891.83608; 1057.06349; 200.06679; 2891.83608; 1000.00000;   289
3.20623; 2902.83165; 1069.08842; 205.70637; 2902.83165; 1000.00000;   280
3.21690; 2913.82723; 1050.80031; 213.92878; 2913.82723; 1000.00000;   303
3.22753; 2924.82280; 1021.89354; 218.20783; 2924.82280; 1000.00000;   334
3.23892; 2935.81838; 978.95072; 220.58010; 2935.81838; 1000.00000;   379
3.24994; 2946.81395; 987.92223; 212.26638; 2946.81395; 1000.00000;   361
3.26097; 2957.80953; 1005.44755; 206.03839; 2957.80953; 1000.00000;   342
3.27164; 2968.80510; 1023.70119; 206.53566; 2968.80510; 1000.00000;   323
3.28196; 2979.80068; 1053.82159; 206.86808; 2979.80068; 1000.00000;   290
3.29263; 2990.79625; 1058.48811; 211.06890; 2990.79625; 1000.00000;   290
3.30329; 3001.79182; 1028.39267; 219.26223; 3001.79182; 1000.00000;   326
3.31428; 3012.78740; 1002.33131; 223.12126; 3012.78740; 1000.00000;   351
3.32531; 3023.78297; 986.06174; 224.11393; 3023.78297; 1000.00000;   366
3.33634; 3034.77855; 995.52507; 219.93562; 3034.77855; 1000.00000;   352
3.34701; 3045.77412; 1018.20302; 215.00273; 3045.77412; 1000.00000;   326
3.35767; 3056.76970; 1027.23977; 212.80893; 3056.76970; 1000.00000;   319
3.36837; 3067.76527; 1043.52040; 210.11765; 3067.76527; 1000.00000;   301
3.37904; 3078.76085; 1047.49685; 211.85522; 3078.76085; 1000.00000;   299
3.38970; 3089.75642; 1027.04787; 214.42482; 3089.75642; 1000.00000;   323
3.40085; 3100.75199; 994.98457; 220.88614; 3100.75199; 1000.00000;   357
3.41189; 3111.74757; 981.57244; 219.32683; 3111.74757; 1000.00000;   368
3.42293; 3122.74314; 981.57244; 207.26583; 3122.74314; 1000.00000;   366
3.43428; 3133.73872; 987.65602; 188.35460; 3133.73872; 1000.00000;   359
3.44495; 3144.73429; 1016.88472; 163.91133; 3144.73429; 1000.00000;   325
3.45561; 3155.72987; 1042.53100; 142.69437; 3155.72987; 1000.00000;   299
3.46628; 3166.72544; 1036.24300; 128.15001; 3166.72544; 1000.00000;   311
3.47665; 3177.72102; 1039.77063; 118.79079; 3177.72102; 1000.00000;   305
3.48767; 3188.71659; 1001.50965; 111.12804; 3188.71659; 1000.00000;   351
3.49906; 3199.71216; 977.29752; 99.33661; 3199.71216; 1000.00000;   373
3.51006; 3210.70774; 974.26674; 84.42714; 3210.70774; 1000.00000;   373
3.52148; 3221.70331; 977.64510; 71.25623; 3221.70331; 1000.00000;   368
3.53248; 3232.69889; 1001.05376; 60.01006; 3232.69889; 1000.00000;   341
3.54350; 3243.69446; 1009.13862; 54.49157; 3243.69446; 1000.00000;   336
3.55453; 3254.69004; 984.82530; 52.84267; 3254.69004; 1000.00000;   366
3.56592; 3265.68561; 977.12383; 48.78174; 3265.68561; 1000.00000;   371
3.57766; 3276.68119; 933.48964; 44.37869; 3276.68119; 1000.00000;   422
3.58941; 3287.67676; 914.39289; 38.78412; 3287.67676; 1000.00000;   438
3.60150; 3298.67233; 918.44090; 32.82552; 3298.67233; 1000.00000;   431
3.61326; 3309.66791; 944.15030; 28.64631; 3309.66791; 1000.00000;   403
3.62465; 3320.66348; 967.23913; 27.18904; 3320.66348; 1000.00000;   380
3.63604; 3331.65906; 972.80142; 23.89894; 3331.65906; 1000.00000;   378
3.64707; 3342.65463; 974.61217; 20.11972; 3342.65463; 1000.00000;   377
3.65882; 3353.65021; 951.00973; 17.17798; 3353.65021; 1000.00000;   406
3.67057; 3364.64578; 940.59662; 14.27969; 3364.64578; 1000.00000;   415
3.68232; 3375.64136; 915.61116; 12.39970; 3375.64136; 1000.00000;   444
3.69443; 3386.63693; 917.75098; 11.35063; 3386.63693; 1000.00000;   438
3.70582; 3397.63251; 955.72138; 12.51102; 3397.63251; 1000.00000;   394
3.71717; 3408.62808; 982.27394; 13.09479; 3408.62808; 1000.00000;   370
3.72820; 3419.62365; 989.87887; 12.52128; 3419.62365; 1000.00000;   366
3.73922; 3430.61923; 989.34447; 11.18372; 3430.61923; 1000.00000;   368
3.75062; 3441.61480; 978.42805; 8.34392; 3441.61480; 1000.00000;   381
3.76201; 3452.61038; 965.87970; 5.40846; 3452.61038; 1000.00000;   394
3.77376; 3463.60595; 939.31099; 7.24286; 3463.60595; 1000.00000;   424
3.78516; 3474.60153; 944.96171; 10.64413; 3474.60153; 1000.00000;   414
3.79654; 3485.59710; 964.60869; 12.06919; 3485.59710; 1000.00000;   392
3.80789; 3496.59268; 991.12804; 14.25351; 3496.59268; 1000.00000;   364
3.81858; 3507.58825; 1003.70374; 13.48212; 3507.58825; 1000.00000;   354
3.82967; 3518.58382; 1009.41655; 9.32734; 3518.58382; 1000.00000;   350
3.84070; 3529.57940; 985.26653; 6.03915; 3529.57940; 1000.00000;   379
3.85209; 3540.57497; 973.31809; 1.87007; 3540.57497; 1000.00000;   389
3.86384; 3551.57055; 947.24108; -0.17994; 3551.57055; 1000.00000;   419
3.87522; 3562.56612; 961.48780; 1.33795; 3562.56612; 1000.00000;   398
3.88625; 3573.56170; 991.39613; 2.80682; 3573.56170; 1000.00000;   365
3.89692; 3584.55727; 1013.51041; 4.77874; 3584.55727; 1000.00000;   344
3.90800; 3595.55285; 1013.88423; 4.30663; 3595.55285; 1000.00000;   348
3.91884; 3606.54842; 1021.98852; 2.79130; 3606.54842; 1000.00000;   338
3.92987; 3617.54399; 986.06174; 1.54420; 3617.54399; 1000.00000;   382
3.94126; 3628.53957; 972.02744; 0.08120; 3628.53957; 1000.00000;   392
3.95265; 3639.53514; 941.24075; 0.66952; 3639.53514; 1000.00000;   427
3.96440; 3650.53072; 945.61184; 2.33664; 3650.53072; 1000.00000;   417
3.97578; 3661.52629; 965.54043; 4.08274; 3661.52629; 1000.00000;   395
3.98681; 3672.52187; 990.68154; 5.90899; 3672.52187; 1000.00000;   369
3.99784; 3683.51744; 999.32513; 4.97353; 3683.51744; 1000.00000;   363
4.00886; 3694.51302; 997.69299; 3.10484; 3694.51302; 1000.00000;   367
4.02026; 3705.50859; 976.68986; -0.02222; 3705.50859; 1000.00000;   391
4.03166; 3716.50416; 953.98008; -3.04954; 3716.50416; 1000.00000;   415
4.04342; 3727.49974; 927.89658; -2.97495; 3727.49974; 1000.00000;   443
4.05518; 3738.49531; 937.14945; -1.94187; 3738.49531; 1000.00000;   428
