Time (s); Distance (mm); Speed (mm/s); Z-Angle (mdps); Distance corrected (mm); Target Speed; PWM Value
10.64517; 945.61940; 1016.60267; 154.80384; 945.61940; 1000.00000;   359
10.65584; 956.61498; 1042.53100; 152.10363; 956.61498; 1000.00000;   335
10.66677; 967.61055; 1007.65895; 156.56860; 967.61055; 1000.00000;   381
10.67744; 978.60613; 1016.88472; 154.91579; 978.60613; 1000.00000;   364
10.68883; 989.60170; 972.62932; 161.17291; 989.60170; 1000.00000;   418
10.70036; 1000.59727; 963.93219; 163.78901; 1000.59727; 1000.00000;   421
10.71208; 1011.59285; 945.36793; 166.13532; 1011.59285; 1000.00000;   442
10.72311; 1022.58842; 975.39026; 163.21057; 1022.58842; 1000.00000;   403
10.73415; 1033.58400; 997.33102; 160.00605; 1044.57957; 1000.00000;   383
10.74481; 1044.57957; 1028.10420; 154.71887; 1055.57515; 1000.00000;   350
10.75585; 1055.57515; 1012.76360; 160.15978; 1066.57072; 1000.00000;   374
10.76651; 1066.57072; 1013.60384; 157.59264; 1077.56630; 1000.00000;   370
10.77790; 1077.56630; 970.65452; 165.52130; 1099.55745; 1000.00000;   421
10.78966; 1088.56187; 949.53147; 165.78466; 1110.55302; 1000.00000;   439
10.80104; 1099.55744; 946.26286; 163.75894; 1121.54859; 1000.00000;   440
10.81244; 1110.55302; 972.54329; 158.51955; 1132.54417; 1000.00000;   409
10.82347; 1121.54859; 1009.97285; 152.12934; 1143.53974; 1000.00000;   369
10.83377; 1132.54417; 1049.29616; 151.51073; 1143.53974; 1000.00000;   328
10.84480; 1143.53974; 1007.38199; 158.40528; 1154.53532; 1000.00000;   385
10.85548; 1154.53532; 1023.98719; 158.82730; 1165.53089; 1000.00000;   357
10.86687; 1165.53089; 975.47680; 164.01236; 1176.52647; 1000.00000;   418
10.87826; 1176.52647; 950.18791; 163.09169; 1187.52204; 1000.00000;   440
10.88965; 1187.52204; 960.31218; 160.50210; 1198.51762; 1000.00000;   424
10.90105; 1198.51762; 984.20824; 155.32943; 1209.51319; 1000.00000;   398
10.91172; 1209.51319; 1014.91365; 153.06992; 1220.50876; 1000.00000;   365
10.92238; 1220.50876; 1041.64214; 151.61601; 1231.50434; 1000.00000;   339
10.93305; 1231.50434; 1021.89354; 156.59251; 1242.49991; 1000.00000;   367
10.94372; 1242.49991; 1021.51379; 154.84336; 1253.49549; 1000.00000;   364
10.95511; 1253.49549; 975.99631; 162.31132; 1264.49106; 1000.00000;   417
10.96650; 1264.49106; 962.41352; 165.81581; 1275.48664; 1000.00000;   426
10.97825; 1275.48664; 956.22006; 166.20808; 1286.48221; 1000.00000;   431
10.98927; 1286.48221; 985.88491; 162.49386; 1297.47779; 1000.00000;   395
11.00027; 1297.47779; 1001.50965; 156.01410; 1308.47336; 1000.00000;   382
11.01058; 1308.47336; 1042.53100; 147.24406; 1319.46893; 1000.00000;   336
11.02161; 1319.46893; 1023.22487; 146.03730; 1330.46451; 1000.00000;   366
11.03228; 1330.46451; 1015.38226; 145.08415; 1341.46008; 1000.00000;   372
11.04331; 1341.46008; 986.32709; 150.12540; 1352.45566; 1000.00000;   405
11.05506; 1352.45566; 960.47995; 152.08829; 1363.45123; 1000.00000;   430
11.06645; 1363.45123; 964.27032; 154.47587; 1374.44681; 1000.00000;   422
11.07749; 1374.44681; 995.79555; 152.23908; 1385.44238; 1000.00000;   385
11.08816; 1385.44238; 1024.46422; 151.10484; 1396.43796; 1000.00000;   357
11.09883; 1396.43796; 1025.32399; 153.42309; 1407.43353; 1000.00000;   361
11.10986; 1407.43353; 996.06617; 156.59878; 1418.42910; 1000.00000;   396
11.12088; 1418.42910; 1008.95343; 154.07389; 1429.42468; 1000.00000;   375
11.13191; 1429.42468; 980.95945; 156.97667; 1440.42025; 1000.00000;   411
11.14366; 1440.42025; 946.50723; 161.27611; 1451.41583; 1000.00000;   447
11.15541; 1451.41583; 938.66949; 161.46684; 1462.41140; 1000.00000;   451
11.16678; 1462.41140; 968.51708; 154.77876; 1473.40698; 1000.00000;   415
11.17745; 1473.40698; 1008.76830; 149.09296; 1484.40255; 1000.00000;   372
11.18811; 1484.40255; 1032.25445; 148.09539; 1495.39813; 1000.00000;   351
11.19951; 1495.39813; 983.41601; 156.70466; 1506.39370; 1000.00000;   413
11.21054; 1506.39370; 998.23645; 154.71560; 1517.38927; 1000.00000;   387
11.22192; 1517.38927; 964.69332; 160.15414; 1528.38485; 1000.00000;   430
11.23367; 1528.38485; 940.11409; 161.37230; 1539.38042; 1000.00000;   454
11.24542; 1539.38042; 926.17709; 163.42744; 1550.37600; 1000.00000;   467
11.25686; 1550.37600; 970.05509; 156.64407; 1561.37157; 1000.00000;   413
11.26753; 1561.37157; 1002.69692; 150.17025; 1572.36715; 1000.00000;   382
11.27856; 1572.36715; 1018.48596; 149.53900; 1583.36272; 1000.00000;   369
11.28955; 1583.36272; 1001.41844; 153.69537; 1594.35830; 1000.00000;   392
11.30022; 1594.35830; 1008.58324; 153.56219; 1605.35387; 1000.00000;   381
11.31161; 1605.35387; 977.12383; 160.84348; 1616.34944; 1000.00000;   419
11.32337; 1616.34944; 947.15948; 164.19978; 1627.34502; 1000.00000;   450
11.33476; 1627.34502; 948.46670; 162.50663; 1638.34059; 1000.00000;   444
11.34615; 1638.34059; 976.51638; 158.21509; 1649.33617; 1000.00000;   411
11.35682; 1649.33617; 1016.32077; 151.66127; 1660.33174; 1000.00000;   369
11.36749; 1660.33174; 1028.10420; 151.57413; 1671.32732; 1000.00000;   362
11.37854; 1671.32732; 994.35472; 147.68145; 1682.32289; 1000.00000;   404
11.38955; 1682.32289; 993.00772; 130.39513; 1693.31847; 1000.00000;   400
11.40132; 1693.31847; 960.31218; 108.05562; 1704.31404; 1000.00000;   438
11.41271; 1704.31404; 946.18143; 77.08049; 1715.30961; 1000.00000;   450
11.42446; 1715.30961; 946.83324; 48.00502; 1726.30519; 1000.00000;   447
11.43548; 1726.30519; 992.64913; 23.27194; 1737.30076; 1000.00000;   393
11.44622; 1737.30076; 1032.15756; 8.49943; 1759.29191; 1000.00000;   354
11.45653; 1748.29634; 1063.09334; -12.66622; 1770.28749; 1000.00000;   324
11.46684; 1759.29191; 1069.92064; -34.56425; 1792.27864; 1000.00000;   321
11.47715; 1770.28749; 1039.37749; -58.15837; 1814.26978; 1000.00000;   358
11.48781; 1781.28306; 1030.89954; -87.67319; 1825.26536; 1000.00000;   362
11.49923; 1792.27864; 991.21738; -109.24861; 1847.25651; 1000.00000;   407
11.51027; 1803.27421; 983.41601; -119.76912; 1858.25208; 1000.00000;   410
11.52130; 1814.26978; 998.32708; -125.43459; 1869.24766; 1000.00000;   391
11.53196; 1825.26536; 1013.51041; -133.49678; 1880.24323; 1000.00000;   375
11.54299; 1836.26093; 1011.83164; -141.04286; 1902.23438; 1000.00000;   380
11.55401; 1847.25651; 1013.51041; -149.14043; 1913.22995; 1000.00000;   378
11.56506; 1858.25208; 992.46994; -165.31521; 1924.22553; 1000.00000;   403
11.57605; 1869.24766; 996.96930; -174.46475; 1935.22110; 1000.00000;   394
11.58744; 1880.24323; 955.30621; -190.06969; 1946.21668; 1000.00000;   444
11.59883; 1891.23881; 955.30621; -194.00363; 1957.21225; 1000.00000;   437
11.61022; 1902.23438; 979.99772; -188.86562; 1957.21225; 1000.00000;   409
11.62089; 1913.22995; 1030.51307; -178.00272; 1968.20783; 1000.00000;   353
11.63155; 1924.22553; 1026.56843; -181.33752; 1979.20340; 1000.00000;   366
11.64258; 1935.22110; 1005.44755; -184.26346; 2001.19455; 1000.00000;   391
11.65324; 1946.21668; 1009.50922; -185.58931; 2012.19012; 1000.00000;   382
11.66449; 1957.21225; 1002.42269; -188.83040; 2023.18570; 1000.00000;   391
11.67554; 1968.20783; 989.78976; -191.89467; 2034.18127; 1000.00000;   405
11.68657; 1979.20340; 999.77946; -194.70769; 2045.17685; 1000.00000;   391
11.69725; 1990.19898; 1036.34066; -192.27546; 2100.15472; 1000.00000;   348
11.70756; 2001.19455; 1066.59952; -189.19976; 2100.15472; 1000.00000;   318
11.71787; 2012.19012; 1063.40178; -193.37681; 2111.15029; 1000.00000;   327
11.72817; 2023.18570; 1067.42787; -198.58227; 2111.15029; 1000.00000;   321
11.73883; 2034.18127; 1011.64545; -221.71898; 2111.15029; 1000.00000;   388
11.75022; 2045.17685; 959.72545; -259.68859; 2122.14587; 1000.00000;   439
11.76052; 2056.17242; 1069.92064; -250.16552; 2122.14587; 1000.00000;   297
11.77156; 2067.16800; 1000.41620; -276.23103; 2122.14587; 1000.00000;   401
11.78331; 2078.16357; 931.43367; -283.86120; 2133.14144; 1000.00000;   470
11.79435; 2089.15915; 999.87037; -241.79734; 2133.14144; 1000.00000;   377
11.80574; 2100.15472; 972.88749; -223.89190; 2144.13702; 1000.00000;   422
11.81750; 2111.15029; 945.28666; -210.61574; 2155.13259; 1000.00000;   450
11.82925; 2122.14587; 931.67043; -205.88933; 2166.12817; 1000.00000;   462
11.84136; 2133.14144; 905.65641; -196.24344; 2166.12817; 1000.00000;   492
11.85311; 2144.13702; 922.29277; -187.94100; 2188.11932; 1000.00000;   469
11.86486; 2155.13259; 954.06286; -184.00294; 2199.11489; 1000.00000;   435
11.87590; 2166.12817; 985.88491; -181.17454; 2210.11046; 1000.00000;   403
11.88693; 2177.12374; 991.30675; -184.44694; 2221.10604; 1000.00000;   403
11.89795; 2188.11932; 1000.50723; -184.57863; 2232.10161; 1000.00000;   393
11.90898; 2199.11489; 1002.69692; -184.79512; 2232.10161; 1000.00000;   392
11.92001; 2210.11046; 989.43350; -187.63047; 2243.09719; 1000.00000;   408
11.93140; 2221.10604; 973.31809; -188.05813; 2254.09276; 1000.00000;   425
11.94280; 2232.10161; 958.30351; -178.02071; 2265.08834; 1000.00000;   441
11.95420; 2243.09719; 970.82593; -160.43852; 2265.08834; 1000.00000;   424
11.96523; 2254.09276; 1008.95343; -133.72681; 2276.08391; 1000.00000;   381
11.97591; 2265.08834; 1016.50869; -105.32534; 2287.07949; 1000.00000;   378
11.98661; 2276.08391; 1031.18958; -78.14494; 2298.07506; 1000.00000;   362
11.99729; 2287.07949; 1029.35541; -52.90180; 2298.07506; 1000.00000;   367
12.00795; 2298.07506; 1024.08256; -30.39953; 2309.07063; 1000.00000;   372
12.01863; 2309.07063; 1019.61929; -17.07659; 2320.06621; 1000.00000;   376
12.02965; 2320.06621; 995.25475; -13.70541; 2331.06178; 1000.00000;   404
12.04068; 2331.06178; 1020.75515; -0.73634; 2342.05736; 1000.00000;   369
12.05136; 2342.05736; 1036.04772; 16.36411; 2353.05293; 1000.00000;   355
12.06166; 2353.05293; 1060.93926; 33.86056; 2364.04851; 1000.00000;   328
12.07160; 2364.04851; 1074.20618; 55.35797; 2375.04408; 1000.00000;   316
12.08228; 2375.04408; 1049.99756; 71.73433; 2386.03966; 1000.00000;   347
12.09294; 2386.03966; 1041.93826; 81.27065; 2397.03523; 1000.00000;   351
12.10361; 2397.03523; 1009.50922; 92.89997; 2408.03080; 1000.00000;   388
12.11497; 2408.03080; 972.37128; 102.82813; 2419.02638; 1000.00000;   426
12.12636; 2419.02638; 963.17225; 109.79695; 2430.02195; 1000.00000;   431
12.13775; 2430.02195; 981.83538; 115.11566; 2441.01753; 1000.00000;   407
12.14841; 2441.01753; 1002.33131; 116.82103; 2452.01310; 1000.00000;   386
12.15944; 2452.01310; 1026.18520; 122.37216; 2463.00868; 1000.00000;   362
12.17047; 2463.00868; 998.23645; 131.93856; 2474.00425; 1000.00000;   399
12.18115; 2474.00425; 1001.87467; 132.63411; 2484.99983; 1000.00000;   390
12.19254; 2484.99983; 968.85844; 140.13425; 2495.99540; 1000.00000;   430
12.20429; 2495.99540; 948.22132; 141.93838; 2506.99097; 1000.00000;   449
12.21571; 2506.99097; 947.64927; 141.71936; 2528.98212; 1000.00000;   446
12.22711; 2517.98655; 970.22628; 138.85446; 2539.97770; 1000.00000;   420
12.23811; 2528.98212; 999.23432; 136.43909; 2550.97327; 1000.00000;   390
12.24877; 2539.97770; 1024.94169; 135.80858; 2561.96885; 1000.00000;   364
12.25980; 2550.97327; 1007.28971; 140.02575; 2572.96442; 1000.00000;   390
12.27083; 2561.96885; 1013.97773; 142.58412; 2583.96000; 1000.00000;   379
12.28186; 2572.96442; 981.83538; 150.91914; 2594.95557; 1000.00000;   418
12.29325; 2583.96000; 968.77308; 153.97014; 2605.95114; 1000.00000;   428
12.30461; 2594.95557; 955.72138; 156.53058; 2616.94672; 1000.00000;   442
12.31600; 2605.95114; 984.38446; 153.66608; 2627.94229; 1000.00000;   406
12.32666; 2616.94672; 1019.14677; 148.85393; 2638.93787; 1000.00000;   369
12.33698; 2627.94229; 1051.80548; 145.61295; 2649.93344; 1000.00000;   336
12.34801; 2638.93787; 1007.28971; 154.80613; 2660.92902; 1000.00000;   395
12.35867; 2649.93344; 1039.57402; 148.84546; 2671.92459; 1000.00000;   348
12.36970; 2660.92902; 994.26480; 156.04206; 2682.92017; 1000.00000;   408
12.38109; 2671.92459; 975.04429; 156.56045; 2693.91574; 1000.00000;   423
12.39212; 2682.92017; 974.61217; 155.45376; 2704.91131; 1000.00000;   420
12.40316; 2693.91574; 1001.69212; 154.33472; 2715.90689; 1000.00000;   388
12.41383; 2704.91131; 1021.32402; 150.27577; 2726.90246; 1000.00000;   369
12.42449; 2715.90689; 1049.29616; 150.31826; 2737.89804; 1000.00000;   339
12.43516; 2726.90246; 1013.60384; 157.76529; 2748.89361; 1000.00000;   387
12.44583; 2737.89804; 1036.63377; 154.15907; 2748.89361; 1000.00000;   352
12.45685; 2748.89361; 1000.14321; 160.07670; 2770.88476; 1000.00000;   400
12.46824; 2759.88919; 972.02744; 163.09107; 2770.88476; 1000.00000;   426
12.47963; 2770.88476; 969.71289; 162.82165; 2792.87591; 1000.00000;   425
12.49064; 2781.88034; 998.59908; 157.02961; 2803.87148; 1000.00000;   390
12.50131; 2792.87591; 1019.61929; 154.59042; 2814.86706; 1000.00000;   370
12.51197; 2803.87148; 1050.09784; 151.69503; 2814.86706; 1000.00000;   337
12.52264; 2814.86706; 1033.80730; 156.83617; 2825.86263; 1000.00000;   362
12.53295; 2825.86263; 1039.37749; 156.77437; 2836.85821; 1000.00000;   352
12.54398; 2836.85821; 1006.45990; 163.18422; 2847.85378; 1000.00000;   391
12.55533; 2847.85378; 973.57663; 167.14555; 2858.84936; 1000.00000;   425
12.56672; 2858.84936; 969.79842; 162.19376; 2869.84493; 1000.00000;   424
12.57774; 2869.84493; 999.14352; 157.99057; 2891.83608; 1000.00000;   388
12.58844; 2880.84051; 1031.47978; 151.40893; 2891.83608; 1000.00000;   355
12.59875; 2891.83608; 1055.23747; 150.20991; 2902.83165; 1000.00000;   332
12.60942; 2902.83165; 1034.68283; 158.48782; 2913.82723; 1000.00000;   360
12.61972; 2913.82723; 1039.27925; 157.19752; 2924.82280; 1000.00000;   351
12.63076; 2924.82280; 999.87037; 164.22029; 2935.81838; 1000.00000;   398
12.64215; 2935.81838; 978.77643; 164.95238; 2946.81395; 1000.00000;   416
12.65352; 2946.81395; 963.93219; 163.15813; 2957.80953; 1000.00000;   430
12.66472; 2957.80953; 989.87887; 160.47254; 2968.80510; 1000.00000;   397
12.67539; 2968.80510; 1024.27335; 154.71236; 2979.80068; 1000.00000;   361
12.68569; 2979.80068; 1054.83255; 151.03073; 2990.79625; 1000.00000;   330
12.69636; 2990.79625; 1029.93391; 158.32654; 3001.79182; 1000.00000;   365
12.70704; 3001.79182; 1045.70370; 156.08114; 3012.78740; 1000.00000;   341
12.71807; 3012.78740; 1001.14490; 162.37247; 3023.78297; 1000.00000;   397
12.72911; 3023.78297; 978.51512; 164.96513; 3034.77855; 1000.00000;   416
12.74050; 3034.77855; 980.34722; 162.97886; 3045.77412; 1000.00000;   410
12.75117; 3045.77412; 1011.64545; 158.17449; 3056.76970; 1000.00000;   373
12.76183; 3056.76970; 1028.77755; 157.57318; 3067.76527; 1000.00000;   358
12.77214; 3067.76527; 1064.32818; 155.62305; 3078.76085; 1000.00000;   318
12.78280; 3078.76085; 1042.82762; 161.10968; 3089.75642; 1000.00000;   350
12.79384; 3089.75642; 1015.75745; 161.17369; 3100.75199; 1000.00000;   377
12.80486; 3100.75199; 981.04697; 164.44129; 3111.74757; 1000.00000;   414
12.81661; 3111.74757; 948.79407; 165.21723; 3122.74314; 1000.00000;   446
12.82801; 3122.74314; 955.14024; 159.96499; 3133.73872; 1000.00000;   433
12.83905; 3133.73872; 984.29634; 157.43125; 3144.73429; 1000.00000;   400
12.85007; 3144.73429; 1002.23995; 156.17106; 3155.72987; 1000.00000;   384
12.86074; 3155.72987; 1025.41961; 155.62739; 3166.72544; 1000.00000;   360
12.87213; 3166.72544; 991.57493; 159.69065; 3177.72102; 1000.00000;   404
12.88285; 3177.72102; 1001.05376; 157.26516; 3188.71659; 1000.00000;   387
12.89431; 3188.71659; 962.16087; 161.08949; 3199.71216; 1000.00000;   435
12.90605; 3199.71216; 945.77451; 160.89221; 3210.70774; 1000.00000;   448
12.91744; 3210.70774; 945.93724; 161.31779; 3221.70331; 1000.00000;   446
12.92883; 3221.70331; 977.81898; 157.37793; 3232.69889; 1000.00000;   409
12.93986; 3232.69889; 999.32513; 154.93669; 3243.69446; 1000.00000;   389
12.95053; 3243.69446; 1022.74900; 150.99893; 3254.69004; 1000.00000;   365
12.96156; 3254.69004; 997.69299; 154.62886; 3265.68561; 1000.00000;   399
12.97258; 3265.68561; 1013.97773; 151.47670; 3276.68119; 1000.00000;   375
12.98397; 3276.68119; 970.39753; 158.38767; 3287.67676; 1000.00000;   429
12.99533; 3287.67676; 954.89140; 161.86226; 3298.67234; 1000.00000;   440
13.00672; 3298.67233; 956.46959; 162.48713; 3309.66791; 1000.00000;   436
13.01810; 3309.66791; 983.41601; 157.53658; 3320.66348; 1000.00000;   405
13.02913; 3320.66348; 999.77946; 154.56434; 3331.65906; 1000.00000;   391
13.03981; 3331.65906; 1027.81590; 153.36185; 3342.65463; 1000.00000;   360
13.05047; 3342.65463; 1006.45990; 159.08073; 3353.65021; 1000.00000;   391
13.06150; 3353.65021; 1015.66363; 157.35057; 3364.64578; 1000.00000;   375
13.07253; 3364.64578; 979.91039; 160.40842; 3375.64136; 1000.00000;   420
13.08388; 3375.64136; 972.45728; 159.41536; 3386.63693; 1000.00000;   422
13.09527; 3386.63693; 971.94152; 156.06546; 3397.63251; 1000.00000;   422
13.10667; 3397.63251; 978.07992; 151.90119; 3408.62808; 1000.00000;   415
13.11733; 3408.62808; 1017.35515; 153.39063; 3419.62365; 1000.00000;   369
13.12800; 3419.62365; 1030.03039; 152.15291; 3430.61923; 1000.00000;   361
13.13870; 3430.61923; 1026.47260; 153.92057; 3441.61480; 1000.00000;   367
13.14936; 3441.61480; 1029.64458; 157.03259; 3452.61038; 1000.00000;   363
13.16039; 3452.61038; 992.64913; 159.34155; 3463.60595; 1000.00000;   407
13.17178; 3463.60595; 973.05969; 160.36426; 3474.60153; 1000.00000;   424
13.18316; 3474.60153; 977.47128; 158.88408; 3485.59710; 1000.00000;   415
13.19383; 3485.59710; 1015.28850; 153.98296; 3496.59268; 1000.00000;   371
13.20450; 3496.59268; 1039.08282; 150.88631; 3507.58825; 1000.00000;   349
13.21481; 3507.58825; 1060.83690; 150.29549; 3518.58382; 1000.00000;   327
13.22511; 3518.58382; 1048.79573; 154.24858; 3529.57940; 1000.00000;   345
13.23579; 3529.57940; 1059.71226; 154.33989; 3540.57497; 1000.00000;   329
13.24646; 3540.57497; 1033.22444; 157.69952; 3551.57055; 1000.00000;   362
13.25750; 3551.57055; 992.29081; 163.13791; 3562.56612; 1000.00000;   406
13.26852; 3562.56612; 996.33694; 162.15486; 3573.56170; 1000.00000;   393
13.27919; 3573.56170; 1024.46422; 157.70280; 3584.55727; 1000.00000;   360
13.28950; 3584.55727; 1047.59665; 157.25244; 3595.55285; 1000.00000;   337
13.29980; 3595.55285; 1072.00687; 157.37737; 3606.54842; 1000.00000;   312
13.31047; 3606.54842; 1049.99756; 164.07205; 3617.54399; 1000.00000;   342
13.32078; 3617.54399; 1057.77532; 162.42308; 3628.53957; 1000.00000;   328
13.33145; 3628.53957; 1018.76906; 162.69413; 3639.53514; 1000.00000;   376
13.34281; 3639.53514; 991.30675; 163.90890; 3650.53072; 1000.00000;   401
13.35384; 3650.53072; 991.21738; 159.31129; 3661.52629; 1000.00000;   396
13.36451; 3661.52629; 1018.01448; 154.23675; 3672.52187; 1000.00000;   364
13.37517; 3672.52187; 1036.82927; 155.03722; 3683.51744; 1000.00000;   346
13.38548; 3683.51744; 1068.88057; 150.65844; 3694.51302; 1000.00000;   311
13.39614; 3694.51302; 1035.85252; 156.28999; 3705.50859; 1000.00000;   356
13.40641; 3705.50859; 1053.31684; 153.32898; 3716.50416; 1000.00000;   328
13.41709; 3716.50416; 1022.46368; 158.34939; 3727.49974; 1000.00000;   368
