Time (s); Distance (mm); Speed (mm/s); Z-Angle (mdps); Distance corrected (mm); Target Speed; PWM Value
4.83588; 483.80528; 989.70067; 201.79288; 483.80528; 1000.00000;   402
4.84691; 494.80085; 981.04697; 207.75144; 494.80085; 1000.00000;   401
4.85794; 505.79642; 1005.17181; 204.10148; 505.79642; 1000.00000;   371
4.86898; 516.79200; 1001.32724; 202.96704; 516.79200; 1000.00000;   379
4.87964; 527.78757; 1033.61294; 201.30014; 527.78757; 1000.00000;   340
4.88995; 538.78315; 1040.55782; 198.54812; 538.78315; 1000.00000;   337
4.90062; 549.77872; 1029.54817; 202.60057; 549.77872; 1000.00000;   351
4.91172; 560.77430; 1051.10166; 200.98096; 560.77430; 1000.00000;   323
4.92204; 571.76987; 1004.71258; 210.49134; 571.76987; 1000.00000;   382
4.93343; 582.76545; 982.01076; 218.64531; 582.76545; 1000.00000;   400
4.94410; 593.76102; 1018.76906; 211.82995; 593.76102; 1000.00000;   352
4.95477; 604.75659; 1041.05041; 209.27558; 604.75659; 1000.00000;   332
4.96507; 615.75217; 1057.06349; 210.67460; 615.75217; 1000.00000;   317
4.97609; 626.74774; 1020.47095; 218.96647; 626.74774; 1000.00000;   363
5.14869; 802.67693; 1037.31834; 204.38535; 802.67693; 1000.00000;   336
5.15934; 813.67251; 1026.18520; 207.38294; 813.67251; 1000.00000;   348
5.17037; 824.66808; 1006.36779; 206.29342; 824.66808; 1000.00000;   370
5.18175; 835.66366; 975.21725; 209.21318; 835.66366; 1000.00000;   403
5.19314; 846.65923; 960.56386; 209.79948; 846.65923; 1000.00000;   415
5.20489; 857.65481; 950.51646; 206.44322; 857.65481; 1000.00000;   425
5.21557; 868.65038; 1002.42269; 197.61267; 868.65038; 1000.00000;   362
5.22662; 879.64596; 1023.60589; 197.29290; 879.64596; 1000.00000;   346
5.23728; 890.64153; 1026.08944; 197.26733; 890.64153; 1000.00000;   347
5.24832; 901.63710; 999.59768; 204.21546; 901.63710; 1000.00000;   379
5.25899; 912.63268; 1009.60191; 201.08686; 912.63268; 1000.00000;   362
5.27038; 923.62825; 979.56120; 204.27468; 923.62825; 1000.00000;   399
5.28175; 934.62383; 956.30322; 207.38537; 934.62383; 1000.00000;   422
5.29316; 945.61940; 979.82307; 207.00184; 945.61940; 1000.00000;   390
5.30383; 956.61498; 1027.62378; 202.94592; 956.61498; 1000.00000;   337
5.31450; 967.61055; 1033.71011; 207.13452; 967.61055; 1000.00000;   339
5.32480; 978.60613; 1041.24758; 210.29898; 978.60613; 1000.00000;   330
5.33549; 989.60170; 1046.49990; 211.92744; 989.60170; 1000.00000;   325
5.34615; 1000.59727; 1029.35541; 213.43411; 1000.59727; 1000.00000;   346
5.35717; 1011.59285; 1004.07035; 217.94182; 1011.59285; 1000.00000;   373
5.36820; 1022.58842; 993.00772; 221.96472; 1022.58842; 1000.00000;   381
5.37889; 1033.58400; 1008.67576; 217.69711; 1033.58400; 1000.00000;   360
5.38955; 1044.57957; 1044.80943; 215.12612; 1044.57957; 1000.00000;   320
5.39986; 1055.57515; 1056.35262; 217.26900; 1055.57515; 1000.00000;   312
5.41037; 1066.57072; 1068.56895; 217.31944; 1066.57072; 1000.00000;   299
5.42069; 1077.56630; 1054.63020; 222.42351; 1077.56630; 1000.00000;   317
5.43136; 1088.56187; 1018.20302; 225.69313; 1088.56187; 1000.00000;   358
5.44238; 1099.55744; 992.02223; 226.55571; 1099.55744; 1000.00000;   382
5.45378; 1110.55302; 981.13451; 224.36990; 1110.55302; 1000.00000;   390
5.46445; 1121.54859; 1029.25905; 212.00887; 1121.54859; 1000.00000;   331
5.47518; 1132.54417; 1030.12689; 215.28311; 1132.54417; 1000.00000;   338
5.48587; 1143.53974; 1037.02485; 216.81272; 1143.53974; 1000.00000;   330
5.49654; 1154.53532; 1030.31994; 219.83722; 1154.53532; 1000.00000;   339
5.50717; 1165.53089; 1031.38303; 218.49077; 1165.53089; 1000.00000;   336
5.51820; 1176.52647; 997.69299; 222.04055; 1176.52647; 1000.00000;   376
5.52958; 1187.52204; 952.16266; 229.97008; 1187.52204; 1000.00000;   424
5.54134; 1198.51762; 951.33885; 227.70888; 1198.51762; 1000.00000;   418
5.55273; 1209.51319; 963.50985; 221.19992; 1209.51319; 1000.00000;   404
5.56344; 1220.50876; 996.24667; 214.24305; 1220.50876; 1000.00000;   367
5.57446; 1231.50434; 1003.88701; 212.90449; 1231.50434; 1000.00000;   364
5.58550; 1242.49991; 1003.79537; 216.13175; 1242.49991; 1000.00000;   365
5.59653; 1253.49549; 1011.36630; 218.47196; 1253.49549; 1000.00000;   356
5.60753; 1264.49106; 987.12402; 221.55922; 1264.49106; 1000.00000;   386
5.61928; 1275.48664; 941.80509; 216.97449; 1275.48664; 1000.00000;   436
5.63103; 1286.48221; 935.15687; 191.30766; 1286.48221; 1000.00000;   437
5.64242; 1297.47779; 951.83297; 153.52896; 1297.47779; 1000.00000;   417
5.65382; 1308.47336; 958.63770; 110.65786; 1308.47336; 1000.00000;   412
5.66525; 1319.46893; 969.88396; 72.87746; 1319.46893; 1000.00000;   401
5.67667; 1330.46451; 981.04697; 40.93413; 1330.46451; 1000.00000;   390
5.68738; 1341.46008; 1007.65895; 17.59727; 1341.46008; 1000.00000;   360
5.69840; 1352.45566; 1003.15432; 4.16080; 1352.45566; 1000.00000;   370
5.70943; 1363.45123; 997.24056; -7.98874; 1363.45123; 1000.00000;   377
5.72078; 1374.44681; 977.55818; -23.75096; 1374.44681; 1000.00000;   399
5.73181; 1385.44238; 1001.41844; -44.68394; 1385.44238; 1000.00000;   367
5.74248; 1396.43796; 1023.89184; -63.29448; 1396.43796; 1000.00000;   345
5.75278; 1407.43353; 1050.39878; -76.67488; 1407.43353; 1000.00000;   317
5.76344; 1418.42910; 1054.32682; -84.87923; 1418.42910; 1000.00000;   316
5.77376; 1429.42468; 1054.22574; -88.28204; 1429.42468; 1000.00000;   317
5.78442; 1440.42025; 1032.83622; -99.08621; 1440.42025; 1000.00000;   341
5.79545; 1451.41583; 1005.99949; -109.83587; 1451.41583; 1000.00000;   369
5.80645; 1462.41140; 973.23194; -122.03907; 1462.41140; 1000.00000;   403
5.81783; 1473.40698; 976.25628; -130.70897; 1473.40698; 1000.00000;   394
5.82886; 1484.40255; 1010.15842; -128.60465; 1484.40255; 1000.00000;   354
5.83953; 1495.39813; 1027.81590; -129.64732; 1495.39813; 1000.00000;   339
5.84984; 1506.39370; 1045.60426; -130.12375; 1506.39370; 1000.00000;   321
5.86051; 1517.38927; 1025.99370; -133.70679; 1517.38927; 1000.00000;   347
5.87151; 1528.38485; 1020.56566; -136.90858; 1528.38485; 1000.00000;   350
5.88255; 1539.38042; 996.42723; -141.94195; 1539.38042; 1000.00000;   377
5.89392; 1550.37600; 975.64991; -147.52969; 1550.37600; 1000.00000;   398
5.90494; 1561.37157; 987.65602; -149.24903; 1561.37157; 1000.00000;   380
5.91594; 1572.36715; 1008.49073; -147.93996; 1572.36715; 1000.00000;   357
5.92661; 1583.36272; 1032.83622; -144.87215; 1583.36272; 1000.00000;   332
5.93728; 1594.35830; 1030.03039; -146.15875; 1594.35830; 1000.00000;   339
5.94794; 1605.35387; 1014.81998; -148.13817; 1605.35387; 1000.00000;   357
5.95897; 1616.34944; 999.23432; -149.76575; 1616.34944; 1000.00000;   372
5.97000; 1627.34502; 983.24014; -153.96399; 1627.34502; 1000.00000;   389
5.98175; 1638.34059; 959.22310; -151.97632; 1638.34059; 1000.00000;   414
5.99278; 1649.33617; 973.23194; -146.55661; 1649.33617; 1000.00000;   394
6.00381; 1660.33174; 993.27682; -143.70032; 1660.33174; 1000.00000;   373
6.01484; 1671.32732; 1025.89797; -139.39113; 1671.32732; 1000.00000;   338
6.02550; 1682.32289; 1029.25905; -144.96334; 1682.32289; 1000.00000;   339
6.03617; 1693.31847; 1008.58324; -147.50996; 1693.31847; 1000.00000;   364
6.04717; 1704.31404; 1009.78735; -147.35140; 1704.31404; 1000.00000;   359
6.05820; 1715.30961; 983.94402; -149.36299; 1715.30961; 1000.00000;   390
6.06995; 1726.30519; 960.98361; -152.43998; 1726.30519; 1000.00000;   413
6.08098; 1737.30076; 979.12506; -156.07220; 1737.30076; 1000.00000;   388
6.09201; 1748.29634; 1006.45990; -155.09356; 1748.29634; 1000.00000;   359
6.10268; 1759.29191; 1031.47978; -153.93583; 1759.29191; 1000.00000;   333
6.11335; 1770.28749; 1035.07243; -154.39905; 1770.28749; 1000.00000;   333
6.12401; 1781.28306; 1030.03039; -152.21985; 1781.28306; 1000.00000;   340
6.13464; 1792.27864; 1015.28850; -152.29275; 1792.27864; 1000.00000;   356
6.14590; 1803.27421; 994.26480; -154.05209; 1803.27421; 1000.00000;   378
6.15729; 1814.26978; 967.57959; -158.02041; 1814.26978; 1000.00000;   406
6.16832; 1825.26536; 989.43350; -156.65260; 1825.26536; 1000.00000;   376
6.17898; 1836.26093; 1021.70363; -153.46471; 1836.26093; 1000.00000;   341
6.18967; 1847.25651; 1043.81759; -152.13729; 1847.25651; 1000.00000;   320
6.19997; 1858.25208; 1045.90264; -152.41125; 1858.25208; 1000.00000;   321
6.21065; 1869.24766; 1029.83745; -153.08103; 1869.24766; 1000.00000;   341
6.22167; 1880.24323; 1019.52475; -153.23912; 1880.24323; 1000.00000;   349
6.23270; 1891.23881; 994.98457; -154.88602; 1891.23881; 1000.00000;   377
6.24372; 1902.23438; 971.08314; -157.80621; 1902.23438; 1000.00000;   401
6.25511; 1913.22995; 991.48552; -156.37692; 1913.22995; 1000.00000;   373
6.26578; 1924.22553; 1016.41472; -153.28618; 1924.22553; 1000.00000;   346
6.27645; 1935.22110; 1036.24300; -152.94538; 1935.22110; 1000.00000;   327
6.28712; 1946.21668; 1038.59209; -152.61629; 1946.21668; 1000.00000;   327
6.29779; 1957.21225; 1020.56566; -153.66584; 1957.21225; 1000.00000;   349
6.30845; 1968.20783; 1020.75515; -153.25157; 1968.20783; 1000.00000;   345
6.31948; 1979.20340; 1000.05225; -154.22802; 1979.20340; 1000.00000;   370
6.33087; 1990.19898; 976.25628; -158.23824; 1990.19898; 1000.00000;   394
6.34190; 2001.19455; 992.82839; -156.74267; 2001.19455; 1000.00000;   371
6.35256; 2012.19012; 1025.70657; -153.23688; 2012.19012; 1000.00000;   334
6.36284; 2023.18570; 1055.84544; -151.15832; 2023.18570; 1000.00000;   304
6.37351; 2034.18127; 1040.16408; -146.45930; 2034.18127; 1000.00000;   328
6.38455; 2045.17685; 1015.66363; -130.56532; 2045.17685; 1000.00000;   353
6.39522; 2056.17242; 1004.80439; -104.68065; 2056.17242; 1000.00000;   362
6.40648; 2067.16800; 974.18042; -73.17992; 2067.16800; 1000.00000;   396
6.41823; 2078.16357; 959.22310; -43.11479; 2078.16357; 1000.00000;   409
6.42926; 2089.15915; 980.52207; -22.58600; 2089.15915; 1000.00000;   381
6.43992; 2100.15472; 1020.66040; 1.38898; 2100.15472; 1000.00000;   337
6.45059; 2111.15029; 1053.72060; 28.78567; 2111.15029; 1000.00000;   305
6.46089; 2122.14587; 1066.91000; 50.63471; 2122.14587; 1000.00000;   295
6.47119; 2133.14144; 1048.49570; 72.60418; 2133.14144; 1000.00000;   318
6.48186; 2144.13702; 1052.00674; 85.74879; 2144.13702; 1000.00000;   310
6.49253; 2155.13259; 1035.16988; 98.76596; 2155.13259; 1000.00000;   330
6.50356; 2166.12817; 988.45509; 117.21655; 2166.12817; 1000.00000;   382
6.51495; 2177.12374; 973.57663; 133.89116; 2177.12374; 1000.00000;   392
6.52598; 2188.11932; 984.20824; 148.18973; 2188.11932; 1000.00000;   377
6.53700; 2199.11489; 1000.59828; 154.83504; 2199.11489; 1000.00000;   359
6.54767; 2210.11046; 1013.60384; 159.66808; 2210.11046; 1000.00000;   347
6.55870; 2221.10604; 998.68978; 168.47028; 2221.10604; 1000.00000;   367
6.56970; 2232.10161; 1012.67033; 173.73514; 2232.10161; 1000.00000;   347
6.58073; 2243.09719; 984.56075; 183.71662; 2243.09719; 1000.00000;   383
6.59213; 2254.09276; 964.52407; 191.05749; 2254.09276; 1000.00000;   402
6.60353; 2265.08834; 964.01670; 197.10322; 2265.08834; 1000.00000;   400
6.61456; 2276.08391; 1005.72345; 194.80646; 2276.08391; 1000.00000;   350
6.62523; 2287.07949; 1037.80788; 191.93297; 2287.07949; 1000.00000;   319
6.63590; 2298.07506; 1025.51524; 196.46909; 2298.07506; 1000.00000;   340
6.64657; 2309.07063; 1035.07243; 195.56800; 2309.07063; 1000.00000;   326
6.65723; 2320.06621; 1021.70363; 197.19349; 2320.06621; 1000.00000;   343
6.66826; 2331.06178; 1013.04353; 198.27892; 2331.06178; 1000.00000;   351
6.67928; 2342.05736; 985.08999; 205.64192; 2342.05736; 1000.00000;   382
6.69031; 2353.05293; 1007.56661; 202.82609; 2353.05293; 1000.00000;   351
6.70062; 2364.04851; 1049.39630; 196.49231; 2364.04851; 1000.00000;   304
6.71093; 2375.04408; 1075.78265; 195.61356; 2375.04408; 1000.00000;   280
6.72159; 2386.03966; 1045.80316; 206.30393; 2386.03966; 1000.00000;   320
6.73189; 2397.03523; 1037.02485; 208.28230; 2397.03523; 1000.00000;   324
6.74257; 2408.03080; 1029.35541; 203.31005; 2408.03080; 1000.00000;   331
6.75397; 2419.02638; 979.99772; 209.61674; 2419.02638; 1000.00000;   388
6.76536; 2430.02195; 972.54329; 212.59997; 2430.02195; 1000.00000;   389
6.77639; 2441.01753; 973.57663; 213.85725; 2441.01753; 1000.00000;   386
6.78778; 2452.01310; 978.86357; 213.78380; 2452.01310; 1000.00000;   381
6.79881; 2463.00868; 1003.61213; 209.15281; 2463.00868; 1000.00000;   352
6.80984; 2474.00425; 1000.14321; 203.74537; 2474.00425; 1000.00000;   361
6.82087; 2484.99983; 989.34447; 203.44423; 2484.99983; 1000.00000;   373
6.83189; 2495.99540; 980.43464; 206.22568; 2495.99540; 1000.00000;   382
6.84365; 2506.99097; 951.91537; 209.59602; 2506.99097; 1000.00000;   414
6.85536; 2517.98655; 942.85495; 212.38041; 2517.98655; 1000.00000;   421
6.86675; 2528.98212; 948.95784; 208.78778; 2528.98212; 1000.00000;   413
6.87814; 2539.97770; 969.28548; 203.99839; 2539.97770; 1000.00000;   391
6.88917; 2550.97327; 992.20127; 200.46417; 2550.97327; 1000.00000;   367
6.90021; 2561.96885; 999.14352; 197.94158; 2561.96885; 1000.00000;   363
6.91172; 2572.96442; 1001.14490; 197.50218; 2572.96442; 1000.00000;   362
6.92239; 2583.96000; 992.11174; 200.60132; 2583.96000; 1000.00000;   373
6.93378; 2594.95557; 976.77662; 203.45509; 2594.95557; 1000.00000;   390
6.94518; 2605.95114; 955.30621; 208.83375; 2605.95114; 1000.00000;   413
6.95623; 2616.94672; 989.16647; 206.16997; 2616.94672; 1000.00000;   369
6.96689; 2627.94229; 1041.24758; 198.03424; 2627.94229; 1000.00000;   313
6.97753; 2638.93787; 1026.37678; 202.58294; 2638.93787; 1000.00000;   340
6.98824; 2649.93344; 1023.98719; 204.17082; 2649.93344; 1000.00000;   340
6.99855; 2660.92902; 1064.74043; 197.31762; 2660.92902; 1000.00000;   290
7.00886; 2671.92459; 1087.59391; 198.21580; 2671.92459; 1000.00000;   270
7.01989; 2682.92017; 994.44465; 218.46759; 2682.92017; 1000.00000;   384
7.03092; 2693.91574; 985.61980; 219.08314; 2693.91574; 1000.00000;   378
7.04194; 2704.91131; 997.05971; 217.68837; 2704.91131; 1000.00000;   363
7.05261; 2715.90689; 1017.07284; 212.17893; 2715.90689; 1000.00000;   341
7.06328; 2726.90246; 1028.39267; 211.35365; 2726.90246; 1000.00000;   331
7.07428; 2737.89804; 1026.08944; 215.47359; 2737.89804; 1000.00000;   335
7.08461; 2748.89361; 1037.02485; 211.18906; 2748.89361; 1000.00000;   321
7.09528; 2759.88919; 1028.00808; 208.69624; 2759.88919; 1000.00000;   334
7.10631; 2770.88476; 995.43495; 215.35830; 2770.88476; 1000.00000;   371
7.11770; 2781.88034; 975.56334; 217.90184; 2781.88034; 1000.00000;   389
7.12909; 2792.87591; 981.39722; 218.11331; 2792.87591; 1000.00000;   378
7.13984; 2803.87148; 1023.03447; 214.46631; 2803.87148; 1000.00000;   330
7.15015; 2814.86706; 1043.52040; 210.91004; 2814.86706; 1000.00000;   313
7.16078; 2825.86263; 1030.31994; 214.15149; 2825.86263; 1000.00000;   332
7.17146; 2836.85821; 1030.89954; 212.52876; 2836.85821; 1000.00000;   328
7.18212; 2847.85378; 1027.52775; 209.63684; 2847.85378; 1000.00000;   332
7.19350; 2858.84936; 994.80453; 213.84118; 2858.84936; 1000.00000;   370
7.20453; 2869.84493; 978.34100; 215.10539; 2869.84493; 1000.00000;   384
7.21561; 2880.84051; 1010.15842; 208.15688; 2880.84051; 1000.00000;   343
7.22591; 2891.83608; 1037.12266; 203.63929; 2891.83608; 1000.00000;   316
7.23622; 2902.83165; 1072.32050; 196.59600; 2902.83165; 1000.00000;   279
7.24689; 2913.82723; 1042.33334; 201.59714; 2913.82723; 1000.00000;   320
7.25753; 2924.82280; 1029.93391; 201.58167; 2924.82280; 1000.00000;   329
7.26784; 2935.81838; 1064.01920; 194.12495; 2935.81838; 1000.00000;   285
7.27850; 2946.81395; 1050.19813; 201.07472; 2946.81395; 1000.00000;   308
7.28917; 2957.80953; 1012.95020; 212.17435; 2957.80953; 1000.00000;   349
7.29984; 2968.80510; 1019.43023; 212.99292; 2968.80510; 1000.00000;   334
7.31051; 2979.80068; 1049.39630; 207.77379; 2979.80068; 1000.00000;   299
7.32080; 2990.79625; 1071.38015; 204.08622; 2990.79625; 1000.00000;   278
7.33115; 3001.79182; 1055.94684; 208.39075; 3001.79182; 1000.00000;   300
7.34146; 3012.78740; 1053.11507; 210.56298; 3012.78740; 1000.00000;   300
7.35212; 3023.78297; 1048.59569; 211.97534; 3023.78297; 1000.00000;   304
7.36278; 3034.77855; 1035.16988; 213.17351; 3034.77855; 1000.00000;   318
7.37344; 3045.77412; 1007.10519; 218.91412; 3045.77412; 1000.00000;   349
7.38447; 3056.76970; 1001.14490; 221.50657; 3056.76970; 1000.00000;   351
7.39514; 3067.76527; 1037.51410; 215.44965; 3067.76527; 1000.00000;   306
7.40545; 3078.76085; 1054.32682; 214.77761; 3078.76085; 1000.00000;   292
7.41610; 3089.75642; 1058.28436; 215.93811; 3089.75642; 1000.00000;   290
7.42641; 3100.75199; 1052.81257; 217.41778; 3100.75199; 1000.00000;   297
7.43708; 3111.74757; 1032.06068; 221.04761; 3111.74757; 1000.00000;   320
7.44774; 3122.74314; 1017.44929; 222.59665; 3122.74314; 1000.00000;   333
7.45913; 3133.73872; 991.03871; 223.99937; 3133.73872; 1000.00000;   361
7.47016; 3144.73429; 985.79653; 224.58697; 3144.73429; 1000.00000;   363
7.48090; 3155.72987; 1023.98719; 211.68190; 3155.72987; 1000.00000;   317
7.49156; 3166.72544; 1035.75494; 199.19002; 3166.72544; 1000.00000;   309
7.50223; 3177.72102; 1035.16988; 183.56787; 3177.72102; 1000.00000;   312
7.51289; 3188.71659; 1026.08944; 163.17430; 3188.71659; 1000.00000;   322
7.52356; 3199.71216; 1041.14899; 142.49719; 3199.71216; 1000.00000;   302
7.53423; 3210.70774; 1021.60870; 129.84012; 3210.70774; 1000.00000;   328
7.54525; 3221.70331; 995.88574; 121.86845; 3221.70331; 1000.00000;   355
7.55628; 3232.69889; 989.70067; 111.11458; 3232.69889; 1000.00000;   357
7.56694; 3243.69446; 1020.66040; 94.26328; 3243.69446; 1000.00000;   319
7.57761; 3254.69004; 1039.37749; 78.82259; 3254.69004; 1000.00000;   302
7.58825; 3265.68561; 1033.12736; 68.48398; 3265.68561; 1000.00000;   313
7.59928; 3276.68119; 1015.00733; 60.77560; 3276.68119; 1000.00000;   333
7.60995; 3287.67676; 1012.67033; 53.86087; 3287.67676; 1000.00000;   332
7.62135; 3298.67233; 972.71536; 51.42709; 3298.67233; 1000.00000;   379
7.63310; 3309.66791; 944.71814; 48.90829; 3309.66791; 1000.00000;   406
7.64485; 3320.66348; 928.68027; 44.74514; 3320.66348; 1000.00000;   421
7.65624; 3331.65906; 953.48374; 37.73549; 3331.65906; 1000.00000;   389
7.66762; 3342.65463; 974.69856; 31.16879; 3342.65463; 1000.00000;   369
7.67861; 3353.65021; 988.45509; 26.95955; 3353.65021; 1000.00000;   357
7.69000; 3364.64578; 987.47862; 24.80641; 3364.64578; 1000.00000;   361
7.70139; 3375.64136; 968.43178; 23.62278; 3375.64136; 1000.00000;   383
7.71277; 3386.63693; 944.47470; 21.72986; 3386.63693; 1000.00000;   409
7.72489; 3397.63251; 909.85308; 18.86381; 3397.63251; 1000.00000;   446
7.73817; 3408.62808; 914.08882; 16.25887; 3408.62808; 1000.00000;   437
7.74852; 3419.62365; 940.27488; 13.23767; 3419.62365; 1000.00000;   407
7.75991; 3430.61923; 970.56885; 11.46317; 3430.61923; 1000.00000;   377
7.77094; 3441.61480; 991.57493; 10.81000; 3441.61480; 1000.00000;   358
7.78197; 3452.61038; 997.96464; 9.66234; 3452.61038; 1000.00000;   354
7.79336; 3463.60595; 975.39026; 10.23583; 3463.60595; 1000.00000;   382
7.80476; 3474.60153; 959.97682; 11.35267; 3474.60153; 1000.00000;   397
7.81687; 3485.59710; 924.07551; 10.18875; 3485.59710; 1000.00000;   437
7.82862; 3496.59268; 933.48964; 8.31442; 3496.59268; 1000.00000;   421
7.83965; 3507.58825; 986.76967; 9.69659; 3507.58825; 1000.00000;   360
7.85068; 3518.58382; 1009.60191; 11.10232; 3518.58382; 1000.00000;   342
7.86135; 3529.57940; 1010.52977; 13.41269; 3529.57940; 1000.00000;   345
7.87238; 3540.57497; 1013.41700; 14.82502; 3540.57497; 1000.00000;   342
7.88341; 3551.57055; 988.89958; 11.24184; 3551.57055; 1000.00000;   371
7.89480; 3562.56612; 974.52579; 6.55914; 3562.56612; 1000.00000;   384
7.90619; 3573.56170; 947.97607; 4.15377; 3573.56170; 1000.00000;   414
7.91777; 3584.55727; 955.30621; 3.35251; 3584.55727; 1000.00000;   401
7.92917; 3595.55285; 982.09847; 4.22328; 3595.55285; 1000.00000;   371
7.93983; 3606.54842; 1026.56843; 5.38705; 3606.54842; 1000.00000;   322
7.95014; 3617.54399; 1040.75480; 4.41824; 3617.54399; 1000.00000;   313
7.96079; 3628.53957; 1042.92653; 3.10441; 3628.53957; 1000.00000;   313
7.97182; 3639.53514; 1006.09154; 1.68305; 3639.53514; 1000.00000;   357
7.98284; 3650.53072; 976.51638; 1.55033; 3650.53072; 1000.00000;   385
7.99458; 3661.52629; 939.87302; 0.99633; 3661.52629; 1000.00000;   424
8.00634; 3672.52187; 943.82613; 1.44179; 3672.52187; 1000.00000;   414
8.01772; 3683.51744; 967.40933; 2.27494; 3683.51744; 1000.00000;   387
8.02876; 3694.51302; 992.20127; 1.79480; 3694.51302; 1000.00000;   362
8.03978; 3705.50859; 1000.23419; 3.21505; 3705.50859; 1000.00000;   357
8.05079; 3716.50416; 1002.05727; 4.09987; 3716.50416; 1000.00000;   356
8.06217; 3727.49974; 974.78497; 3.86898; 3727.49974; 1000.00000;   389
8.07356; 3738.49531; 957.96955; 2.02334; 3738.49531; 1000.00000;   405
8.08532; 3749.49089; 928.68027; 0.94239; 3749.49089; 1000.00000;   437
8.09707; 3760.48646; 932.46052; -0.57222; 3760.48646; 1000.00000;   428
8.10846; 3771.48204; 959.89301; -0.14111; 3771.48204; 1000.00000;   397
8.11985; 3782.47761; 990.68154; 2.07135; 3782.47761; 1000.00000;   366
8.13090; 3793.47319; 998.50840; 2.38811; 3793.47319; 1000.00000;   362
8.14176; 3804.46876; 998.05523; 2.45495; 3804.46876; 1000.00000;   364
8.15315; 3815.46433; 973.74907; 1.00660; 3815.46433; 1000.00000;   393
8.16454; 3826.45991; 956.71926; 0.56722; 3826.45991; 1000.00000;   410
8.17629; 3837.45548; 928.52343; 0.11798; 3837.45548; 1000.00000;   441
8.18804; 3848.45106; 943.90716; 0.22266; 3848.45106; 1000.00000;   419
8.19978; 3859.44663; 946.99634; 1.48778; 3859.44663; 1000.00000;   418
8.21078; 3870.44221; 981.74772; 0.26310; 3870.44221; 1000.00000;   378
