Time (s); Distance (mm); Speed (mm/s); Z-Angle (mdps); Distance corrected (mm); Target Speed; PWM Value
5.50510; 439.82298; 951.83297; 149.31940; 439.82298; 1000.00000;   428
5.51688; 450.81855; 954.39410; 149.60630; 450.81855; 1000.00000;   423
5.52791; 461.81413; 978.77643; 149.52240; 461.81413; 1000.00000;   395
5.53894; 472.80970; 1006.27569; 146.55365; 472.80970; 1000.00000;   366
5.54960; 483.80528; 1026.95194; 145.05146; 483.80528; 1000.00000;   346
5.56063; 494.80085; 1000.59828; 150.28846; 494.80085; 1000.00000;   382
5.57130; 505.79642; 1017.82602; 149.87237; 505.79642; 1000.00000;   356
5.58268; 516.79200; 979.29947; 159.28886; 516.79200; 1000.00000;   405
5.59407; 527.78757; 962.24507; 162.35300; 527.78757; 1000.00000;   419
5.60582; 538.78315; 939.39124; 166.08389; 538.78315; 1000.00000;   443
5.61685; 549.77872; 983.85598; 157.81743; 549.77872; 1000.00000;   387
5.62789; 560.77430; 1004.98807; 152.87520; 560.77430; 1000.00000;   370
5.63860; 571.76987; 1027.91198; 150.99809; 571.76987; 1000.00000;   346
5.64969; 582.76545; 997.60247; 157.65135; 582.76545; 1000.00000;   386
5.66036; 593.76102; 1010.62265; 154.70252; 593.76102; 1000.00000;   365
5.67172; 604.75659; 971.76973; 158.09198; 604.75659; 1000.00000;   414
5.68311; 615.75217; 962.24507; 158.49743; 615.75217; 1000.00000;   419
5.69470; 626.74774; 948.95784; 158.21330; 626.74774; 1000.00000;   433
5.70606; 637.74332; 969.54188; 154.62870; 637.74332; 1000.00000;   407
5.71709; 648.73889; 1004.62078; 151.55059; 648.73889; 1000.00000;   369
5.72779; 659.73447; 1014.44547; 154.47319; 659.73447; 1000.00000;   364
5.73883; 670.73004; 1003.70374; 158.58477; 670.73004; 1000.00000;   378
5.74986; 681.72562; 995.97595; 160.28964; 681.72562; 1000.00000;   386
5.76161; 692.72119; 947.24108; 167.34019; 692.72119; 1000.00000;   442
5.77339; 703.71676; 938.90995; 164.27720; 703.71676; 1000.00000;   444
5.78477; 714.71234; 948.87594; 160.68447; 714.71234; 1000.00000;   432
5.79616; 725.70791; 967.49445; 157.77313; 725.70791; 1000.00000;   412
5.80719; 736.70349; 993.63586; 152.68445; 736.70349; 1000.00000;   385
5.81822; 747.69906; 1021.41890; 149.69213; 747.69906; 1000.00000;   356
5.82888; 758.69464; 1004.71258; 154.85486; 758.69464; 1000.00000;   381
5.83992; 769.69021; 1005.63147; 154.49584; 769.69021; 1000.00000;   377
5.85130; 780.68579; 966.55894; 162.75999; 780.68579; 1000.00000;   423
5.86307; 791.68136; 950.02371; 163.46987; 791.68136; 1000.00000;   437
5.87446; 802.67693; 946.10002; 161.58136; 802.67693; 1000.00000;   439
5.88585; 813.67251; 980.17244; 156.41980; 813.67251; 1000.00000;   399
5.89652; 824.66808; 1011.08731; 153.36361; 824.66808; 1000.00000;   368
5.90719; 835.66366; 1045.60426; 151.02475; 835.66366; 1000.00000;   332
5.91822; 846.65923; 1005.17181; 157.94837; 846.65923; 1000.00000;   386
5.92889; 857.65481; 1011.36630; 155.31551; 857.65481; 1000.00000;   371
5.94027; 868.65038; 973.14580; 160.16575; 868.65038; 1000.00000;   418
5.95166; 879.64596; 949.44948; 160.83162; 879.64596; 1000.00000;   440
5.96341; 890.64153; 950.76303; 161.14780; 890.64153; 1000.00000;   435
5.97445; 901.63710; 977.29752; 156.70535; 901.63710; 1000.00000;   404
5.98548; 912.63268; 1003.52053; 152.65408; 912.63268; 1000.00000;   378
5.99615; 923.62825; 1032.64223; 151.25544; 923.62825; 1000.00000;   347
6.00714; 934.62383; 1023.60589; 154.86454; 934.62383; 1000.00000;   363
6.01781; 945.61940; 1008.30577; 158.06490; 945.61940; 1000.00000;   380
6.02919; 956.61498; 978.60221; 162.91183; 956.61498; 1000.00000;   412
6.04058; 967.61055; 955.80445; 164.88428; 967.61055; 1000.00000;   434
6.05234; 978.60613; 950.27002; 162.33175; 978.60613; 1000.00000;   437
6.06336; 989.60170; 988.36624; 157.23890; 989.60170; 1000.00000;   392
6.07403; 1000.59727; 1017.44929; 154.30523; 1000.59727; 1000.00000;   364
6.08469; 1011.59285; 1030.60966; 153.41732; 1011.59285; 1000.00000;   353
6.09570; 1022.58842; 1009.13862; 160.40128; 1033.58400; 1000.00000;   381
6.10673; 1033.58400; 996.15641; 160.12006; 1044.57957; 1000.00000;   392
6.11811; 1044.57957; 963.34102; 164.79782; 1055.57515; 1000.00000;   429
6.12949; 1055.57515; 954.97433; 166.62189; 1066.57072; 1000.00000;   434
6.14124; 1066.57072; 945.53052; 165.71808; 1077.56630; 1000.00000;   444
6.15263; 1077.56630; 972.02744; 163.74370; 1088.56187; 1000.00000;   412
6.16365; 1088.56187; 996.96930; 157.53206; 1099.55745; 1000.00000;   387
6.17433; 1099.55745; 1023.03447; 155.00663; 1110.55302; 1000.00000;   360
6.18533; 1110.55302; 1015.66363; 157.54441; 1121.54859; 1000.00000;   374
6.19599; 1121.54859; 1010.25124; 157.31446; 1132.54417; 1000.00000;   379
6.20738; 1132.54417; 976.77662; 164.42564; 1143.53974; 1000.00000;   417
6.21877; 1143.53974; 955.30621; 166.00986; 1154.53532; 1000.00000;   437
6.23016; 1154.53532; 967.74991; 163.89332; 1165.53089; 1000.00000;   419
6.24157; 1165.53089; 979.56120; 161.26953; 1176.52647; 1000.00000;   408
6.25225; 1176.52647; 1003.33739; 154.37379; 1187.52204; 1000.00000;   382
6.26292; 1187.52204; 1046.69914; 149.21157; 1198.51762; 1000.00000;   334
6.27395; 1198.51762; 1006.09154; 153.29457; 1209.51319; 1000.00000;   390
6.28461; 1209.51319; 1017.16692; 152.18888; 1220.50876; 1000.00000;   369
6.29565; 1220.50876; 988.54396; 160.68481; 1231.50434; 1000.00000;   405
6.30705; 1231.50434; 961.65598; 163.47608; 1242.49991; 1000.00000;   432
6.31880; 1242.49991; 958.97213; 163.13978; 1253.49549; 1000.00000;   431
6.32983; 1253.49549; 981.04697; 161.20367; 1264.49106; 1000.00000;   405
6.34086; 1264.49106; 1010.43691; 157.56699; 1275.48664; 1000.00000;   374
6.35122; 1275.48664; 1046.20118; 154.92384; 1286.48221; 1000.00000;   336
6.36225; 1286.48221; 1010.25124; 161.79230; 1297.47779; 1000.00000;   385
6.37292; 1297.47779; 1015.00733; 156.02129; 1308.47336; 1000.00000;   373
6.38432; 1308.47336; 984.47260; 154.82554; 1319.46893; 1000.00000;   410
6.39539; 1319.46893; 963.08789; 152.16706; 1330.46451; 1000.00000;   430
6.40714; 1330.46451; 958.38703; 149.00582; 1341.46008; 1000.00000;   433
6.41817; 1341.46008; 986.76967; 147.40231; 1352.45566; 1000.00000;   398
6.42883; 1352.45566; 1016.60267; 145.81373; 1363.45123; 1000.00000;   368
6.43950; 1363.45123; 1047.29731; 145.14527; 1374.44681; 1000.00000;   337
6.45017; 1374.44681; 1024.08256; 154.28407; 1385.44238; 1000.00000;   370
6.46083; 1385.44238; 1027.23977; 155.07480; 1396.43796; 1000.00000;   361
6.47222; 1396.43796; 968.26122; 164.46646; 1407.43353; 1000.00000;   431
6.48361; 1407.43353; 972.62932; 162.29294; 1418.42910; 1000.00000;   416
6.49533; 1418.42910; 949.77753; 161.95069; 1429.42468; 1000.00000;   445
6.50635; 1429.42468; 979.47394; 155.76308; 1440.42025; 1000.00000;   406
6.51738; 1440.42025; 988.18859; 153.34016; 1451.41583; 1000.00000;   401
6.52841; 1451.41583; 1005.99949; 150.64707; 1462.41140; 1000.00000;   382
6.53943; 1462.41140; 999.32513; 152.40623; 1473.40698; 1000.00000;   393
6.55010; 1473.40698; 1018.01448; 148.89486; 1484.40255; 1000.00000;   369
6.56149; 1484.40255; 965.20141; 157.10996; 1495.39813; 1000.00000;   435
6.57324; 1495.39813; 948.30310; 159.36980; 1506.39370; 1000.00000;   446
6.58497; 1506.39370; 941.48253; 158.92116; 1517.38927; 1000.00000;   452
6.59635; 1517.38927; 970.74022; 156.06029; 1528.38485; 1000.00000;   417
6.60738; 1528.38485; 987.38995; 154.04464; 1539.38042; 1000.00000;   403
6.61805; 1539.38042; 1015.19476; 151.18306; 1550.37600; 1000.00000;   373
6.62944; 1550.37600; 990.86009; 155.23155; 1561.37157; 1000.00000;   407
6.64047; 1561.37157; 1001.50965; 151.45348; 1572.36715; 1000.00000;   390
6.65161; 1572.36715; 967.66474; 157.35202; 1583.36272; 1000.00000;   432
6.66337; 1583.36272; 947.48595; 158.78230; 1594.35830; 1000.00000;   450
6.67512; 1594.35830; 936.75025; 160.84490; 1605.35387; 1000.00000;   460
6.68615; 1605.35387; 976.25628; 156.99348; 1616.34944; 1000.00000;   412
6.69720; 1616.34944; 1004.98807; 152.63577; 1627.34502; 1000.00000;   385
6.70786; 1627.34502; 1036.73152; 151.15256; 1638.34059; 1000.00000;   352
6.71889; 1638.34059; 1006.92074; 159.05572; 1649.33617; 1000.00000;   393
6.72955; 1649.33617; 1023.12966; 155.64645; 1660.33174; 1000.00000;   368
6.74058; 1660.33174; 975.64991; 163.79044; 1671.32732; 1000.00000;   428
6.75234; 1671.32732; 947.48595; 156.69982; 1682.32289; 1000.00000;   453
6.76409; 1682.32289; 937.46905; 137.45280; 1693.31847; 1000.00000;   461
6.77548; 1693.31847; 969.11462; 109.39457; 1693.31847; 1000.00000;   422
6.78651; 1704.31404; 998.14583; 75.17589; 1704.31404; 1000.00000;   394
6.79719; 1715.30961; 1021.79857; 45.45074; 1726.30519; 1000.00000;   370
6.80785; 1726.30519; 1030.12689; 23.86927; 1737.30076; 1000.00000;   365
6.81852; 1737.30076; 1028.48886; 8.13840; 1748.29634; 1000.00000;   368
6.82955; 1748.29634; 1012.57707; -9.12869; 1770.28749; 1000.00000;   386
6.84058; 1759.29191; 1000.14321; -32.81568; 1781.28306; 1000.00000;   398
6.85124; 1770.28749; 1011.83164; -55.90209; 1814.26978; 1000.00000;   382
6.86192; 1781.28306; 1032.93325; -81.78263; 1825.26536; 1000.00000;   358
6.87222; 1792.27864; 1051.30265; -100.75334; 1847.25651; 1000.00000;   340
6.88289; 1803.27421; 1054.93375; -112.31310; 1858.25208; 1000.00000;   338
6.89352; 1814.26978; 1043.42138; -126.22753; 1869.24766; 1000.00000;   352
6.90419; 1825.26536; 1007.01295; -139.03284; 1880.24323; 1000.00000;   393
6.91558; 1836.26093; 974.43942; -149.21182; 1902.23438; 1000.00000;   425
6.92698; 1847.25651; 965.96455; -158.63263; 1913.22995; 1000.00000;   430
6.93837; 1858.25208; 959.13943; -166.34808; 1924.22553; 1000.00000;   437
6.94939; 1869.24766; 990.41384; -172.12098; 1935.22110; 1000.00000;   399
6.96043; 1880.24323; 1018.01448; -178.65389; 1946.21668; 1000.00000;   371
6.97110; 1891.23881; 1025.03724; -179.21398; 1957.21225; 1000.00000;   368
6.98213; 1902.23438; 1005.26371; -183.41369; 1968.20783; 1000.00000;   392
6.99316; 1913.22995; 993.72566; -185.37599; 1968.20783; 1000.00000;   402
7.00420; 1924.22553; 980.69697; -189.55626; 1990.19898; 1000.00000;   416
7.01559; 1935.22110; 962.83489; -190.22836; 2001.19455; 1000.00000;   435
7.02698; 1946.21668; 980.69697; -192.15263; 2012.19012; 1000.00000;   411
7.03765; 1957.21225; 1024.08256; -185.25948; 2023.18570; 1000.00000;   363
7.04831; 1968.20783; 1036.14535; -185.14632; 2034.18127; 1000.00000;   356
7.05863; 1979.20340; 1062.88782; -190.04158; 2045.17685; 1000.00000;   326
7.06893; 1990.19898; 1044.51168; -192.95775; 2100.15472; 1000.00000;   352
7.07960; 2001.19455; 1047.59665; -195.12496; 2100.15472; 1000.00000;   344
7.09027; 2012.19012; 1031.18958; -201.20791; 2100.15472; 1000.00000;   364
7.10130; 2023.18570; 1001.05376; -208.07362; 2111.15029; 1000.00000;   396
7.11233; 2034.18127; 994.98457; -223.18474; 2111.15029; 1000.00000;   398
7.12263; 2045.17685; 1049.29616; -238.47986; 2122.14587; 1000.00000;   332
7.13294; 2056.17242; 1066.28922; -248.78546; 2122.14587; 1000.00000;   321
7.14396; 2067.16800; 1027.33574; -270.44080; 2133.14144; 1000.00000;   370
7.15461; 2078.16357; 1008.95343; -274.71759; 2133.14144; 1000.00000;   385
7.16604; 2089.15915; 982.62506; -257.36330; 2144.13702; 1000.00000;   412
7.17779; 2100.15472; 933.80675; -250.73282; 2144.13702; 1000.00000;   466
7.18991; 2111.15029; 887.59884; -236.46423; 2155.13259; 1000.00000;   513
7.20202; 2122.14587; 912.72304; -208.09749; 2166.12817; 1000.00000;   477
7.21377; 2133.14144; 942.12788; -187.48092; 2166.12817; 1000.00000;   448
7.22480; 2144.13702; 986.41558; -173.95407; 2188.11932; 1000.00000;   401
7.23619; 2155.13259; 985.17825; -177.36105; 2199.11489; 1000.00000;   411
7.24721; 2166.12817; 978.68931; -182.46189; 2210.11046; 1000.00000;   418
7.25860; 2177.12374; 975.73649; -186.92393; 2221.10604; 1000.00000;   421
7.26999; 2188.11932; 957.96955; -189.72393; 2232.10161; 1000.00000;   442
7.28172; 2199.11489; 946.26286; -192.07572; 2232.10161; 1000.00000;   453
7.29311; 2210.11046; 957.71923; -192.60577; 2243.09719; 1000.00000;   438
7.30414; 2221.10604; 987.30129; -182.50103; 2254.09276; 1000.00000;   405
7.31516; 2232.10161; 1022.65387; -166.14285; 2265.08834; 1000.00000;   369
7.32583; 2243.09719; 1030.80289; -152.60592; 2265.08834; 1000.00000;   365
7.33650; 2254.09276; 1030.99620; -128.94119; 2276.08391; 1000.00000;   366
7.34753; 2265.08834; 1002.14860; -107.93908; 2287.07949; 1000.00000;   400
7.35855; 2276.08391; 992.82839; -87.75661; 2287.07949; 1000.00000;   406
7.36991; 2287.07949; 968.85844; -60.69811; 2298.07506; 1000.00000;   433
7.38094; 2298.07506; 995.16467; -35.74949; 2309.07063; 1000.00000;   398
7.39161; 2309.07063; 1026.66428; -17.31737; 2320.06621; 1000.00000;   365
7.40192; 2320.06621; 1049.29616; -5.31940; 2331.06178; 1000.00000;   343
7.41223; 2331.06178; 1093.97816; 5.17972; 2342.05736; 1000.00000;   293
7.42218; 2342.05736; 1068.04997; 19.49897; 2353.05293; 1000.00000;   332
7.43284; 2353.05293; 1064.22517; 38.29453; 2364.04851; 1000.00000;   330
7.44354; 2364.04851; 1017.82602; 58.12351; 2375.04408; 1000.00000;   384
7.45457; 2375.04408; 989.43350; 73.41916; 2386.03966; 1000.00000;   409
7.46597; 2386.03966; 980.43464; 84.94982; 2397.03523; 1000.00000;   415
7.47672; 2397.03523; 1001.69212; 88.72886; 2408.03080; 1000.00000;   388
7.48739; 2408.03080; 1022.17853; 97.02586; 2419.02638; 1000.00000;   368
7.49806; 2419.02638; 1035.46233; 106.14969; 2430.02195; 1000.00000;   355
7.50909; 2430.02195; 1015.28850; 114.37353; 2441.01753; 1000.00000;   381
7.52012; 2441.01753; 1005.17181; 120.21664; 2452.01310; 1000.00000;   390
7.53117; 2452.01310; 966.98395; 129.30308; 2463.00868; 1000.00000;   433
7.54293; 2463.00868; 944.55583; 135.30063; 2474.00425; 1000.00000;   453
7.55468; 2474.00425; 945.85587; 136.60406; 2484.99983; 1000.00000;   449
7.56605; 2484.99983; 972.28530; 135.80659; 2495.99540; 1000.00000;   418
7.57710; 2495.99540; 995.97595; 135.00539; 2506.99097; 1000.00000;   395
7.58775; 2506.99097; 1020.37625; 132.39442; 2517.98655; 1000.00000;   370
7.59877; 2517.98655; 1003.06280; 137.51033; 2528.98212; 1000.00000;   395
7.60944; 2528.98212; 1013.60384; 137.40538; 2539.97770; 1000.00000;   379
7.62083; 2539.97770; 968.77308; 146.48709; 2550.97327; 1000.00000;   434
7.63222; 2550.97327; 953.73185; 147.37528; 2561.96885; 1000.00000;   445
7.64397; 2561.96885; 954.55981; 148.10911; 2572.96442; 1000.00000;   442
7.65507; 2572.96442; 981.83538; 147.77770; 2583.96000; 1000.00000;   410
7.66610; 2583.96000; 1010.52977; 145.52107; 2594.95557; 1000.00000;   381
7.67643; 2594.95557; 1036.73152; 147.10559; 2605.95114; 1000.00000;   354
7.68745; 2605.95114; 1011.83164; 153.90802; 2616.94672; 1000.00000;   389
7.69798; 2616.94672; 1038.10182; 149.28413; 2627.94229; 1000.00000;   353
7.70940; 2627.94229; 981.83538; 156.81880; 2638.93787; 1000.00000;   424
7.72079; 2638.93787; 959.64169; 159.01404; 2649.93344; 1000.00000;   441
7.73182; 2649.93344; 974.87139; 155.39896; 2660.92902; 1000.00000;   419
7.74285; 2660.92902; 997.69299; 153.62028; 2671.92459; 1000.00000;   395
7.75352; 2671.92459; 1031.09288; 150.80807; 2682.92017; 1000.00000;   359
7.76419; 2682.92017; 1055.23747; 150.31356; 2693.91574; 1000.00000;   336
7.77486; 2693.91574; 1021.89354; 155.85185; 2704.91131; 1000.00000;   380
7.78552; 2704.91131; 1035.07243; 150.87918; 2715.90689; 1000.00000;   357
7.79655; 2715.90689; 991.12804; 156.68599; 2726.90246; 1000.00000;   412
7.80794; 2726.90246; 966.13430; 158.37563; 2737.89804; 1000.00000;   434
7.81933; 2737.89804; 967.92029; 158.62128; 2748.89361; 1000.00000;   428
7.83036; 2748.89361; 994.80453; 157.14921; 2759.88919; 1000.00000;   396
7.84100; 2759.88919; 1017.82602; 155.58062; 2770.88476; 1000.00000;   374
7.85166; 2770.88476; 1052.61099; 154.15500; 2781.88034; 1000.00000;   336
7.86233; 2781.88034; 1021.60870; 158.49476; 2792.87591; 1000.00000;   379
7.87299; 2792.87591; 1035.65738; 155.00565; 2803.87148; 1000.00000;   356
7.88402; 2803.87148; 994.08502; 160.58133; 2814.86706; 1000.00000;   408
7.89541; 2814.86706; 977.29752; 159.94643; 2825.86263; 1000.00000;   420
7.90678; 2825.86263; 973.49043; 161.53369; 2836.85821; 1000.00000;   422
7.91745; 2836.85821; 1005.07993; 159.55161; 2847.85378; 1000.00000;   384
7.92811; 2847.85378; 1027.43174; 157.86475; 2858.84936; 1000.00000;   363
7.93877; 2858.84936; 1056.14969; 154.23914; 2869.84493; 1000.00000;   333
7.94944; 2869.84493; 1029.54817; 159.00628; 2880.84051; 1000.00000;   369
7.95974; 2880.84051; 1040.55782; 154.52793; 2891.83608; 1000.00000;   350
7.97113; 2891.83608; 993.27682; 160.50498; 2902.83165; 1000.00000;   408
7.98216; 2902.83165; 981.74772; 162.08237; 2913.82723; 1000.00000;   414
7.99352; 2913.82723; 964.27032; 163.29148; 2924.82280; 1000.00000;   433
8.00455; 2924.82280; 1005.35562; 159.43823; 2935.81838; 1000.00000;   381
8.01521; 2935.81838; 1023.03447; 155.34020; 2946.81395; 1000.00000;   367
8.02588; 2946.81395; 1044.61091; 152.07720; 2957.80953; 1000.00000;   344
8.03656; 2957.80953; 1031.77015; 158.11685; 2968.80510; 1000.00000;   363
8.04686; 2968.80510; 1037.70993; 155.84160; 2979.80068; 1000.00000;   353
8.05826; 2979.80068; 977.64510; 164.81658; 2990.79625; 1000.00000;   425
8.06964; 2990.79625; 980.87194; 165.05939; 3001.79182; 1000.00000;   411
8.08063; 3001.79182; 984.38446; 162.24822; 3012.78740; 1000.00000;   408
8.09167; 3012.78740; 997.78353; 159.60902; 3023.78297; 1000.00000;   393
8.10234; 3023.78297; 1023.22487; 157.55603; 3034.77855; 1000.00000;   365
8.11264; 3034.77855; 1061.04163; 153.67234; 3045.77412; 1000.00000;   324
8.12330; 3045.77412; 1044.41247; 157.93293; 3056.76970; 1000.00000;   350
8.13361; 3056.76970; 1058.89584; 157.35105; 3067.76527; 1000.00000;   329
8.14460; 3067.76527; 1002.33131; 166.61494; 3078.76085; 1000.00000;   399
8.15599; 3078.76085; 975.39026; 166.97829; 3089.75642; 1000.00000;   420
8.16738; 3089.75642; 954.06286; 164.13974; 3100.75199; 1000.00000;   441
8.17877; 3100.75199; 986.06174; 157.24256; 3111.74757; 1000.00000;   400
8.18981; 3111.74757; 995.79555; 155.50783; 3122.74314; 1000.00000;   394
8.20012; 3122.74314; 1046.59951; 152.15192; 3133.73872; 1000.00000;   335
8.21114; 3133.73872; 998.87123; 162.25590; 3144.73429; 1000.00000;   401
8.22220; 3144.73429; 1009.60191; 160.43601; 3155.72987; 1000.00000;   380
8.23359; 3155.72987; 967.23913; 165.22827; 3166.72544; 1000.00000;   432
8.24497; 3166.72544; 943.34029; 163.59380; 3177.72102; 1000.00000;   453
8.25672; 3177.72102; 945.93724; 161.41029; 3188.71659; 1000.00000;   447
8.26810; 3188.71659; 971.08314; 156.35209; 3199.71216; 1000.00000;   418
8.27913; 3199.71216; 993.18711; 153.37014; 3210.70774; 1000.00000;   396
8.28980; 3210.70774; 1021.60870; 152.91899; 3221.70331; 1000.00000;   366
8.30083; 3221.70331; 995.88574; 159.61445; 3232.69889; 1000.00000;   402
8.31186; 3232.69889; 1007.28971; 158.50666; 3243.69446; 1000.00000;   384
8.32325; 3243.69446; 963.17225; 162.47834; 3254.69004; 1000.00000;   438
8.33461; 3254.69004; 955.80445; 159.68447; 3265.68561; 1000.00000;   440
8.34639; 3265.68561; 951.83297; 157.17004; 3276.68119; 1000.00000;   444
8.35738; 3276.68119; 987.12402; 151.36928; 3287.67676; 1000.00000;   402
8.36841; 3287.67676; 1001.05376; 151.92016; 3298.67234; 1000.00000;   392
8.37907; 3298.67234; 1020.84992; 152.35553; 3309.66791; 1000.00000;   370
8.39012; 3309.66791; 1001.23606; 154.96870; 3320.66348; 1000.00000;   397
8.40115; 3320.66348; 1009.13862; 153.65543; 3331.65906; 1000.00000;   384
8.41217; 3331.65906; 978.42805; 159.26529; 3342.65463; 1000.00000;   422
8.42388; 3342.65463; 961.57188; 161.65224; 3353.65021; 1000.00000;   437
8.43528; 3353.65021; 963.34102; 161.92306; 3364.64578; 1000.00000;   433
8.44631; 3364.64578; 988.54396; 157.19736; 3375.64136; 1000.00000;   403
8.45734; 3375.64136; 1010.62265; 157.73716; 3386.63693; 1000.00000;   382
8.46800; 3386.63693; 1029.83745; 152.66997; 3397.63251; 1000.00000;   362
8.47867; 3397.63251; 1000.87151; 152.80458; 3408.62808; 1000.00000;   400
8.48933; 3408.62808; 1030.03039; 151.03159; 3419.62365; 1000.00000;   360
8.50073; 3419.62365; 985.79653; 154.90608; 3430.61923; 1000.00000;   418
8.51172; 3430.61923; 982.01076; 156.08243; 3441.61480; 1000.00000;   415
8.52310; 3441.61480; 963.59429; 164.49571; 3452.61038; 1000.00000;   436
8.53414; 3452.61038; 1004.25376; 156.33710; 3463.60595; 1000.00000;   385
8.54480; 3463.60595; 1026.76015; 151.37627; 3474.60153; 1000.00000;   365
8.55547; 3474.60153; 1058.48811; 148.44250; 3485.59710; 1000.00000;   331
8.56577; 3485.59710; 1038.88647; 151.48756; 3496.59268; 1000.00000;   360
8.57641; 3496.59268; 1050.59951; 151.32277; 3507.58825; 1000.00000;   341
8.58708; 3507.58825; 1016.88472; 156.98953; 3518.58382; 1000.00000;   383
8.59811; 3518.58382; 994.53459; 160.35478; 3529.57940; 1000.00000;   403
8.60913; 3529.57940; 998.23645; 162.13994; 3540.57497; 1000.00000;   395
8.62016; 3540.57497; 1017.35515; 156.72342; 3551.57055; 1000.00000;   373
8.63047; 3551.57055; 1047.59665; 152.74629; 3562.56612; 1000.00000;   340
8.64078; 3562.56612; 1074.62612; 150.96844; 3573.56170; 1000.00000;   312
8.65144; 3573.56170; 1048.89578; 155.00551; 3584.55727; 1000.00000;   347
8.66160; 3584.55727; 1064.43121; 155.18053; 3595.55285; 1000.00000;   323
8.67226; 3595.55285; 1023.89184; 163.80722; 3606.54842; 1000.00000;   374
8.68329; 3606.54842; 1001.41844; 168.48814; 3617.54399; 1000.00000;   393
8.69451; 3617.54399; 989.16647; 170.77409; 3628.53957; 1000.00000;   404
8.70518; 3628.53957; 1013.32361; 162.88627; 3639.53514; 1000.00000;   373
8.71585; 3639.53514; 1033.80730; 157.32284; 3650.53072; 1000.00000;   352
8.72615; 3650.53072; 1074.62612; 149.02241; 3661.52629; 1000.00000;   307
8.73679; 3661.52629; 1042.33334; 151.80089; 3672.52187; 1000.00000;   352
8.74709; 3672.52187; 1060.73456; 150.94929; 3683.51744; 1000.00000;   323
8.75811; 3683.51744; 1012.11105; 156.93461; 3694.51302; 1000.00000;   384
8.76913; 3694.51302; 989.43350; 160.78354; 3705.50859; 1000.00000;   402
8.78016; 3705.50859; 983.67995; 161.91077; 3716.50416; 1000.00000;   405
8.79119; 3716.50416; 1014.53907; 160.40991; 3727.49974; 1000.00000;   368
